transactionid,commitdate,ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
19121,2003/5/1 16:44,1,1,1,0,0,0.009615385,104,0,3,85,1,107,107,107,0
19133,2002/12/12 9:14,1,1,1,0,0,0,0,0,1,0,1,1468,1468,1468,0
19137,2004/4/6 9:30,1,1,2,0.11411051,0.604651163,3.197674419,43,0,3,46,1,1966,1671,1920,0
19160,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1571,1571,1571,0
19190,2005/6/29 9:55,1,2,2,0.978449329,0.10041841,0.020920502,119.5,0,3,165,1,1970,729.6333333,1966,1
19192,2004/8/22 11:55,1,46,123,0.693794539,0.276033058,0.278463782,83.61788618,1,12,12354,0.536585366,11453,5148.25,11134,1
19193,2004/4/8 7:54,1,2,2,0.650022422,0.062200957,0.023923445,104.5,1,3,2,1,1986,1690.833333,1940,0
19194,2004/4/7 14:29,1,1,1,0,0.090909091,0.022727273,44,1,1,0,1,1983,1688,1937,1
19195,2004/4/7 13:50,1,1,1,0,0,0,42,0,1,0,1,1982,1687,1936,1
19217,2005/2/6 13:24,1,1,3,0,0,0,22,0,1,0,0.333333333,14140,6501.033333,13733,1
19222,2006/3/20 14:00,2,4,4,0.375538535,0.403389831,0.152542373,73.75,0,2,674,1,16892,4572.388095,16892,1
19223,2005/1/30 12:33,1,3,5,0.486189927,1.094736842,1.176842105,95,0,6,146,0.4,14126,6499.65,13719,0
19229,2004/2/22 9:54,1,15,109,0.878609165,1.620518074,1.632079614,62.68807339,1,7,5298,0.23853211,9563,5972.333333,9288,1
19236,2003/3/29 6:45,1,1,1,0,0.011235955,0.011235955,89,0,1,1,1,4144,4144,4124,0
19237,2003/3/28 8:08,1,4,44,0.987503015,0.025889968,0.023193096,42.13636364,0,3,761,0.295454545,3863,3863,3844,0
19254,2003/6/15 12:21,1,2,3,0.974567532,1.176923077,3.423076923,43.33333333,1,3,339,1,5040,4210.5,5008,0
19259,2002/11/25 7:06,1,1,3,0,0,0,130,0,1,0,0.333333333,45,45,45,1
19263,2005/8/30 9:46,1,2,2,0.619382195,0.065217391,0.076086957,46,1,5,320,1,2169,827.3,2165,0
19265,2005/1/30 12:33,1,1,2,0,0,0,19,0,1,0,0.5,14126,6499.65,13719,1
19280,2006/5/4 7:36,1,1,3,0.842088782,0.067114094,0.020134228,49.66666667,0,5,1356,0.333333333,2397,708.7166667,2391,0
19351,2002/12/15 8:51,1,2,4,0.88276623,0.270944742,0.098039216,140.25,0,1,80,0.5,1571,1571,1571,0
19368,2002/12/12 13:13,1,1,3,0.844044005,0.035353535,0.022727273,132,0,1,10,0.666666667,1522,1522,1522,0
19371,2006/5/28 20:49,1,6,6,0.946937512,0.02915952,0.02915952,97.16666667,0,5,67,1,65,65,65,0
19372,2006/5/19 11:27,1,1,1,0,0,0,17,1,1,0,1,50,50,50,0
19379,2004/11/15 18:45,1,1,1,0,0,0,21,0,1,0,1,12906,5807.533333,12551,0
19396,2004/11/15 17:29,1,1,1,0,0,0,7,0,1,0,1,12781,5682.533333,12426,0
19399,2004/6/15 5:42,1,1,3,0.820878402,1.611111111,1.666666667,6,0,3,254,1,10644,5279,10346,0
19413,2004/9/2 16:18,1,1,1,0,0,0,29,0,1,0,1,11652,5269.75,11333,0
19420,2003/6/15 11:21,1,2,6,0,0,0,7.666666667,0,1,0,0.166666667,5037,4207.5,5005,0
19424,2005/1/1 12:39,1,5,7,0.65304037,0.069135802,0.249382716,57.85714286,0,8,0,0.571428571,13877,6363.033333,13491,0
19430,2004/6/15 5:42,1,1,1,0,0,0,17,0,1,0,1,10644,5279,10346,1
19436,2004/8/25 14:04,1,2,2,0.759873672,1.869565217,2.184782609,46,1,5,6,1,11494,5177.833333,11175,0
19440,2004/2/15 11:25,1,1,1,0,0.018867925,0.018867925,53,1,2,86,1,8943,5442.333333,8668,1
19442,2003/11/12 16:47,1,1,1,0,0.214285714,0,56,0,2,9,1,43,43,36,0
19443,2003/11/3 17:22,1,1,1,0,0.083333333,0,48,0,2,225,1,30,30,23,0
19445,2003/2/3 9:59,1,1,1,0,0.02173913,0,46,0,1,7,1,2848,2848,2838,0
19450,2002/12/19 12:53,1,3,3,0.484547739,0.068181818,0.056818182,146.6666667,0,2,48,1,1784,1784,1778,0
19473,2002/12/12 13:12,1,1,1,0,0,0,0,0,1,0,1,1516,1516,1516,0
19487,2003/7/9 12:53,1,1,1,0,0.097560976,0.097560976,123,1,1,154,1,5469,4115.5,5434,0
19491,2002/11/25 7:06,1,2,7,0,0,0,97.71428571,0,1,0,0.142857143,150,150,150,1
19500,2003/11/27 16:40,1,1,1,0,0.074074074,0.024691358,81,1,3,4,1,59,59,52,0
19503,2003/11/20 16:58,1,1,1,0,0.18627451,0.029411765,102,0,3,8,1,47,47,40,0
19504,2003/11/12 16:46,1,1,1,0,0.105263158,0.042105263,95,0,3,12,1,42,42,35,0
19505,2003/10/31 4:12,1,1,1,0,0.2,0.094736842,95,0,3,1,1,12,12,11,0
19506,2003/10/30 18:43,1,1,1,0,0.709677419,0,93,0,3,0,1,9,9,8,0
19507,2003/10/30 7:51,1,1,1,0,0.246376812,0.014492754,69,0,3,265,1,2,2,2,0
19514,2002/12/20 7:13,1,2,2,0.650022422,0.035460993,0.007092199,141,1,2,43,1,1816,1816,1810,0
19516,2002/12/15 8:51,1,3,7,0.70956156,0.213349225,0.145411204,119.8571429,0,1,100,0.571428571,1585,1585,1585,0
19527,2003/5/2 7:36,1,1,1,0,0.014285714,0.014285714,70,0,3,86,1,108,108,108,0
19539,2004/12/23 5:41,1,1,4,0,0,0,37.75,0,1,0,0.25,13519,6070.766667,13162,1
19549,2002/12/18 18:14,1,2,3,0.603561388,0.565217391,0.100686499,145.6666667,0,1,46,1,1705,1705,1700,0
19559,2002/12/18 18:14,1,1,1,0,0,0,0,0,1,0,1,1705,1705,1700,0
19564,2002/12/15 8:51,1,3,7,0.968427237,0.055555556,0.051724138,74.57142857,0,2,99,0.571428571,1585,1585,1585,0
19581,2002/12/15 8:51,1,2,6,0,0.086419753,0.012345679,13.5,0,1,80,0.5,1639,1639,1639,0
19591,2002/11/25 7:07,1,2,7,0,0,0,28.14285714,0,1,0,0.142857143,620,620,620,1
19606,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
19618,2003/1/5 15:58,1,1,2,0.918295834,0.046875,0.046875,32,0,1,14,0.5,2692,2692,2683,0
19620,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
19642,2004/6/25 12:58,1,7,8,0.728062704,0.308823529,0.402573529,68,0,6,777,0.625,10777,5289.25,10477,1
19644,2004/3/16 13:04,1,1,1,0,0,0,23,0,1,0,1,10137,6339.166667,9850,0
19657,2003/12/9 9:48,1,2,10,0.957349181,0.487238979,0.345707657,43.1,1,5,102,0.4,8695,5978.5,8421,1
19661,2003/7/9 11:14,1,1,1,0,0.03125,0.03125,32,1,1,154,1,5466,4112.5,5431,0
19664,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
19675,2003/11/27 17:55,1,1,1,0,0.136363636,0.227272727,22,1,1,1,1,62,62,55,1
19676,2003/11/26 18:46,1,2,2,0,0,0,27.5,1,1,0,0.5,55,55,48,1
19708,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
19735,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
19752,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
19763,2004/6/29 18:32,1,13,14,0.173282668,0.12027027,0.104954955,158.5714286,1,8,400,0.857142857,1435,679.5833333,1431,1
19768,2003/11/21 15:35,1,1,1,0,0.535714286,1.142857143,28,0,2,0,1,1177,889,1173,0
19770,2003/11/20 13:02,1,1,1,0,0.026315789,0.026315789,38,1,2,1,1,7672,5129.5,7429,0
19771,2003/11/19 7:12,1,2,2,0.918295834,0.039473684,0,38,0,2,294,1,7560,5132.5,7338,1
19777,2003/1/3 16:40,1,10,20,0.800757306,0.057709648,0.026149684,110.9,0,2,202,0.25,2648,2648,2640,1
19779,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
19785,2004/5/14 8:33,1,1,1,0,0.054545455,0.018181818,55,1,3,0,1,10417,5836.333333,10121,0
19786,2004/5/14 8:21,1,1,1,0,0.074074074,0.018518519,54,1,3,56,1,10416,5835.333333,10120,0
19794,2003/11/11 5:34,1,1,1,0,0.028571429,0.028571429,70,1,2,3,1,7047,4634,6880,0
19805,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
19807,2003/8/7 12:58,1,1,1,0,0.323529412,0,68,1,2,183,1,5803,4181.5,5685,0
19811,2005/1/24 9:32,1,1,1,0,0.035714286,0.035714286,28,1,3,21,1,1776,710.2833333,1772,0
19822,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
19823,2002/12/19 12:53,1,1,1,0,0.230769231,0.307692308,13,0,1,0,1,1738,1738,1733,0
19832,2004/2/18 14:48,1,1,1,0,0,0,9,0,1,0,1,8955,5428.333333,8680,1
19852,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
19874,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
19883,2004/3/7 16:46,1,1,1,0,0,0,13,0,1,0,1,10110,6379.666667,9823,0
19891,2004/2/20 18:33,1,1,1,0,0.032258065,0.032258065,31,0,2,73,1,9159,5580.333333,8884,0
19903,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
19909,2005/8/28 6:34,1,30,51,0.657782386,0.195841996,0.198752599,94.31372549,0,12,2355,0.411764706,16064,5771.433333,15475,1
19910,2005/8/28 5:58,1,1,1,0,0.005464481,0.005464481,183,1,3,21,1,2126,799.2,2122,0
19912,2005/4/28 9:28,1,1,1,0,0.038251366,0,183,0,3,98,1,1811,654.8166667,1807,0
19916,2004/11/27 11:21,1,1,2,0.985228136,0.01443299,0.01443299,242.5,1,3,0,0.5,13373,6245.116667,13018,0
19924,2004/4/10 5:43,1,1,1,0,0.027586207,0,145,1,2,11,1,10171,6108,9884,0
19925,2004/3/30 6:35,1,1,1,0,0.118881119,0.125874126,143,0,1,9,1,1944,1654.666667,1898,0
19926,2004/3/21 14:21,1,1,1,0,0.013986014,0.076923077,143,0,1,0,1,1943,1658,1897,0
19927,2004/3/21 14:10,1,15,29,0.815224339,0.028468684,0.026370992,115.0689655,0,9,68,0.137931034,1942,1657,1896,1
19928,2004/3/21 10:43,1,1,2,0.967294779,0.14379085,0.071895425,76.5,0,3,4,1,1894,1609,1849,0
19929,2004/3/19 15:56,1,1,3,0.685379024,0.185446009,0.178403756,142,0,3,0,0.666666667,1891,1606,1846,0
19952,2006/1/24 11:29,1,1,1,0,0.028688525,0.004098361,244,0,3,15,1,430,104.0761905,430,0
19954,2005/12/21 10:25,1,1,1,0,0.008333333,0.008333333,240,1,2,0,1,2326,858.3119048,2320,0
19955,2005/12/21 10:20,1,1,1,0,0.045833333,0.004166667,240,1,2,5,1,2325,857.3119048,2319,1
19956,2005/12/16 5:02,1,1,1,0,0.064102564,0,234,0,2,7,1,2323,861.7047619,2317,0
19958,2005/12/3 12:05,1,13,16,0.373306463,0.065789474,0.077302632,228,0,10,1210,0.875,2272,847.6,2266,1
19962,2005/8/27 9:23,1,1,1,0,0.014563107,0.009708738,206,1,2,20,1,2099,773.0333333,2095,0
19964,2005/7/19 12:08,1,1,1,0,0.009756098,0.009756098,205,1,2,22,1,2053,758.5333333,2049,1
19965,2005/6/27 17:53,1,1,1,0,0,0.073529412,204,0,2,158,1,1953,713.8333333,1949,0
19974,2002/12/15 8:51,1,2,4,0.770354793,0.098425197,0.007874016,63.5,0,1,69,1,1645,1645,1645,0
19977,2006/6/4 9:58,1,1,1,0,0.006079027,0.006079027,329,1,2,5,1,2438,714.9666667,2432,0
19978,2006/5/30 11:26,1,15,18,0.654422218,0.088197563,0.072803079,173.2222222,0,12,2977,0.666666667,2434,726.3333333,2428,0
19979,2006/5/29 17:00,1,1,1,0,0.035031847,0,314,0,2,66,1,2413,706.6190476,2407,0
19983,2005/8/28 15:52,1,2,4,0.523403644,0.145177665,0.176649746,246.25,0,10,43,0.75,2130,803.2,2126,1
19985,2005/5/3 9:59,1,5,5,0.830648809,0.061354582,0.013545817,251,0,10,296,1,1831,656.85,1827,0
19986,2005/4/25 13:00,1,2,2,0.480722925,0.237241379,0.095172414,362.5,1,6,119,1,1807,653.0666667,1803,0
19991,2004/11/15 17:29,1,1,1,0,0,0,324,0,1,0,1,12642,5543.533333,12287,1
19993,2004/12/27 9:55,1,1,2,0,0,0,111.5,0,1,0,0.5,13680,6205.616667,13323,1
20010,2006/5/30 11:26,1,2,3,0,0,0,26.33333333,0,1,0,0.333333333,2434,726.3333333,2428,0
20030,2004/3/1 11:59,1,3,4,0.77408045,0.061868687,0.02020202,198,0,5,0,1,1667,1388.5,1643,1
20031,2004/3/1 8:46,1,1,3,0.875012179,0.271578947,0.408421053,158.3333333,1,6,146,1,1655,1376.5,1631,1
20032,2004/3/1 5:46,1,1,1,0,0.007936508,0.051587302,252,0,5,0,1,1652,1373.5,1628,0
20034,2004/2/25 4:52,1,1,1,0,0.019157088,0.141762452,261,0,5,1,1,1617,1341,1593,0
20044,2003/11/12 6:29,1,1,1,0,0,0.061538462,130,0,4,9,1,7075,4662,6904,0
20045,2003/11/3 17:27,1,1,1,0,0.043478261,0,138,1,4,0,1,1151,885,1149,0
20048,2003/10/21 9:08,1,3,7,0.885284024,0.051882845,0.00251046,170.7142857,0,7,68,1,1139,873,1137,0
20052,2003/10/2 8:49,1,3,4,0.974229291,0.047540984,0.027868852,152.5,1,5,7,0.75,1059,793,1057,1
20059,2003/8/24 4:40,1,1,1,0,0.256684492,0.117647059,187,0,4,0,1,5952,4256.5,5831,0
20060,2003/8/24 4:32,1,1,1,0,0.647058824,1.561497326,187,0,4,53,1,5951,4255.5,5830,0
20069,2003/5/2 7:40,1,1,1,0,0.005494505,0.027472527,182,0,3,81,1,109,109,109,0
20083,2002/11/25 7:07,1,1,12,0,0,0,127.4166667,0,1,0,0.083333333,200,200,200,1
20085,2002/12/21 13:06,1,4,6,0.748076236,0.119266055,0.083486239,181.6666667,0,2,136,0.833333333,1830,1830,1824,0
20089,2002/12/17 7:10,1,2,3,0.77346377,0.056701031,0.134020619,129.3333333,0,2,56,1,71,71,71,0
20099,2005/5/3 8:35,1,1,1,0,0.88,1.16,25,1,1,5,1,1819,644.85,1815,0
20100,2005/4/28 9:29,1,1,1,0,0.291666667,0.291666667,24,0,1,3,1,1812,655.8166667,1808,1
20101,2005/4/25 13:00,1,1,1,0,0,0,24,1,1,0,1,1807,653.0666667,1803,0
20104,2004/9/21 18:34,1,1,1,0,0,0,10,1,1,0,1,1594,705.5,1590,0
20117,2006/4/14 4:45,2,37,46,0.596728189,0.044625149,0.037088457,109.6086957,0,12,1188,0.304347826,17795,5403.197619,17795,1
20129,2004/7/14 9:13,1,1,1,0,0.476190476,0.634920635,63,0,3,115,1,2043,1267.583333,1996,0
20132,2004/2/25 5:00,1,1,1,0,0.476923077,0.461538462,65,0,3,3,1,1618,1342,1594,0
20136,2003/9/13 11:56,1,1,1,0,0,0,60,1,1,0,1,980,724.5,978,0
20143,2003/6/6 11:00,1,1,1,0,0,0,2,0,1,0,1,628,605.5,627,0
20147,2004/3/1 8:46,1,1,1,0,0,0,6,1,1,0,1,1656,1377.5,1632,0
20148,2003/8/24 4:46,1,1,4,0,0,0,0,0,1,800,0.25,5956,4260.5,5835,0
20165,2003/5/2 7:41,1,1,1,0,0.008658009,0.008658009,231,0,3,24,1,110,110,110,0
20173,2003/1/18 8:43,1,3,4,0.923927407,0.023333333,0.016666667,150,1,3,42,1,2773,2773,2764,0
20187,2004/2/24 9:16,1,1,4,0,0,0,28.75,0,1,0,0.25,9992,6385.833333,9717,1
20197,2004/8/22 11:54,1,32,180,0.677186766,0.497998697,0.513822954,59.68333333,1,11,19553,0.416666667,11329,5024.25,11010,1
20205,2004/3/19 12:33,1,1,1,0,0.009950249,0.044776119,201,0,5,15,1,1668,1383,1644,0
20206,2004/3/4 4:27,1,5,11,0.788207877,0.192712551,0.210526316,112.2727273,1,7,65,0.454545455,10057,6403,9782,0
20215,2004/1/7 17:05,1,9,12,0.893844971,0.026794258,0.084688995,174.1666667,0,7,221,0.833333333,1292,935.3333333,1288,1
20219,2003/11/28 10:47,1,4,5,0.619285536,0.172494172,0.037296037,85.8,0,6,24,0.6,1239,929.5,1235,1
20232,2003/10/19 7:45,1,1,1,0,0.017142857,0,175,1,2,13,1,6683,4361,6550,0
20233,2003/10/6 6:17,1,3,4,0.670990479,0.104529617,0.128919861,215.25,1,6,8,0.75,6527,4270.5,6406,0
20242,2003/7/18 18:58,1,1,1,0,0.014388489,0.007194245,139,0,2,15,1,5599,4209.5,5543,0
20245,2003/6/23 11:15,1,5,7,0.843491682,0.038770053,0.014705882,106.8571429,1,3,356,0.857142857,651,595,650,1
20252,2003/4/18 10:10,1,1,1,0,0.014388489,0,139,1,2,4,1,4593,4593,4570,0
20267,2002/12/12 9:14,1,1,1,0,0.017241379,0.017241379,116,0,1,10,1,1468,1468,1468,0
20269,2003/7/27 12:45,1,2,2,0.811278124,0.01754386,0.005847953,171,1,2,33,1,5680,4275,5564,0
20281,2004/3/19 13:50,1,6,9,0.817902804,0.095492743,0.155844156,145.4444444,0,7,189,0.888888889,1677,1392,1653,0
20298,2002/12/12 9:14,1,1,1,0,0,0,0,0,1,0,1,1468,1468,1468,0
20305,2002/11/29 9:06,1,1,2,0.999884415,0.061503417,0.118451025,219.5,1,1,5,1,882,882,882,0
20309,2002/12/15 8:51,1,2,2,0.029833323,0.33497191,0.126404494,712,0,1,36,1,1645,1645,1645,0
20311,2003/4/14 6:15,1,1,1,0,0.013888889,0.006944444,288,1,2,62,1,4532,4532,4511,0
20313,2003/2/7 10:41,1,1,2,0.591672779,0.104330709,0.07480315,254,0,2,2,1,206,206,206,0
20314,2003/2/7 10:09,1,1,1,0,0.003533569,0.014134276,283,0,2,0,1,204,204,204,0
20316,2003/2/6 8:02,1,3,3,0.102276846,0.281990521,0.18957346,140.6666667,1,2,3,0.666666667,199,199,199,1
20321,2003/1/13 11:00,1,1,1,0,0.258883249,0.111675127,197,1,1,1,1,149,149,149,0
20323,2003/1/10 5:58,1,2,2,0,0,0,96,0,1,0,0.5,139,139,139,1
20329,2004/6/25 12:58,1,6,14,0.775829212,1.544760583,1.61276891,102.9285714,0,7,1019,0.714285714,10674,5186.25,10374,1
20343,2003/9/21 15:10,1,1,1,0,0,0,34,0,1,0,1,1042,782,1040,0
20352,2004/5/27 7:30,1,1,1,0,0.014285714,0,280,1,2,11,1,10449,5258.666667,10153,0
20354,2004/5/7 11:44,1,1,1,0,0.003703704,0.003703704,270,1,2,16,1,10363,6041.166667,10067,0
20355,2004/4/21 12:13,1,1,1,0,0.003703704,0.003703704,270,1,2,0,1,10271,6109.5,9978,0
20360,2004/3/19 15:35,1,1,2,0,0,0,207,0,1,0,0.5,1888,1603,1843,1
20369,2002/12/20 4:43,1,2,2,0.764204507,0.056737589,0.007092199,70.5,1,1,50,1,1806,1806,1800,0
20372,2003/2/4 17:40,1,2,3,0.488666363,0.055961071,0.063260341,137,1,2,4,0.666666667,196,196,196,0
20373,2003/1/31 5:27,1,1,4,0,0,0,83.75,0,1,0,0.25,170,170,170,1
20381,2004/2/24 9:16,1,2,5,0.669338428,2.383050847,1.63559322,118,0,6,9,0.4,9992,6385.833333,9717,1
20384,2003/11/23 13:03,1,2,3,0.869180851,0.26199262,0.376383764,90.33333333,1,5,6,0.333333333,51,51,44,0
20403,2003/4/10 10:52,1,1,1,0,0.432624113,0.397163121,141,0,2,64,1,6,6,6,0
20420,2004/3/19 15:35,1,56,178,0.811042535,1.167685049,1.167685049,72.63483146,0,9,3558,0.247191011,1888,1603,1843,1
20428,2003/1/13 5:53,1,2,3,0.852792488,0.015037594,0.012030075,221.6666667,0,2,37,0.666666667,2739,2739,2730,1
20437,2004/2/25 5:55,1,1,1,0,2.25,2.75,4,0,3,3,1,1621,1345,1597,0
20442,2003/10/2 8:49,1,1,1,0,0,0,3,1,1,0,1,1059,793,1057,0
20443,2003/1/31 5:27,1,7,17,0.473804342,0.096305521,0.063926941,141.7058824,0,2,421,0.529411765,170,170,170,1
20563,2003/1/5 18:24,1,1,2,0,0,0,52,0,1,0,0.5,2698,2698,2689,1
20567,2005/5/7 17:16,1,1,1,0,0.117647059,0.029411765,34,1,5,135,1,14178,5299.766667,13771,0
20570,2004/11/15 17:29,1,7,52,0.936948176,0.063809822,0.053174851,61.48076923,0,10,3559,0.326923077,12694,5595.533333,12339,0
20571,2004/10/1 10:28,1,1,1,0,0,0.28125,32,0,5,40,1,1598,703,1594,0
20573,2004/8/16 7:24,1,2,2,0.46377735,2.0375,1.775,40,1,5,194,1,1578,768,1574,1
20574,2004/7/3 11:41,1,6,15,0.793145823,1.72513089,1.746073298,50.93333333,0,8,687,0.8,24,24,24,1
20580,2003/10/28 5:28,1,1,1,0,0.032258065,0,31,1,4,2,1,6916,4554.5,6768,0
20586,2003/5/2 7:45,1,1,1,0,0,0.034482759,29,0,3,86,1,111,111,111,0
20591,2002/12/2 14:36,1,1,1,0,0.057142857,0.057142857,35,1,2,4,1,45,45,45,0
20598,2005/9/6 5:57,1,1,1,0,0.029411765,0.029411765,34,0,4,7,1,2182,838.65,2178,0
20600,2005/8/29 18:50,1,1,1,0,0.323529412,1.058823529,34,0,4,1,1,2161,819.3,2157,1
20601,2005/8/28 5:17,2,37,98,0.741138817,0.220413123,0.215431349,83.97959184,0,11,2578,0.336734694,16012,5719.433333,16012,1
20602,2005/8/27 15:25,1,3,3,0.36517875,0.025477707,0.066878981,104.6666667,0,5,60,1,2125,799.0333333,2121,0
20604,2005/7/19 12:08,1,1,1,0,0.219512195,0.024390244,41,1,4,71,1,2052,757.5333333,2048,0
20605,2005/5/9 12:08,1,1,1,0,0.028571429,0.028571429,35,1,4,85,1,1842,665.9666667,1838,0
20606,2005/2/13 12:53,1,3,4,0.923658907,0.075885329,0.011804384,148.25,0,8,139,1,1790,703.9833333,1786,1
20612,2004/6/25 9:31,1,2,2,0.015277602,1.907161804,1.885941645,188.5,1,8,128,1,1408,652.5833333,1404,1
20620,2003/10/11 6:28,1,2,2,0.634309555,0.5859375,0.390625,64,0,4,57,1,6599,4313.5,6478,0
20621,2003/10/2 8:09,1,1,1,0,0.01754386,0.01754386,57,0,3,22,1,1052,786,1050,0
20625,2003/4/30 17:15,1,1,1,0,0.160714286,0.142857143,56,0,2,0,1,23,23,23,0
20626,2003/4/30 9:59,1,1,1,0,0.054545455,0,55,0,2,1,1,4712,4712,4689,0
20627,2003/4/29 16:27,1,1,1,0,0.740740741,0.740740741,54,1,2,0,1,22,22,22,0
20628,2003/4/29 7:03,1,1,1,0,0.2,0,50,0,1,3,1,4711,4711,4688,0
20629,2003/4/26 5:25,1,1,1,0,0.22,0.02,50,1,1,12,1,4710,4710,4687,0
20630,2003/4/14 12:43,1,1,1,0,0,0,45,0,1,0,1,4570,4570,4549,1
20643,2003/12/21 9:20,1,4,4,0.571461396,0.702702703,0.590733591,64.75,0,4,111,0.75,8753,5804.5,8478,1
20646,2003/11/8 7:46,1,1,1,0,0,0,48,1,1,0,1,7001,4592.5,6837,0
20670,2003/11/4 13:26,1,1,1,0,0.623655914,0.086021505,93,0,6,1,1,640,540.5,640,0
20673,2003/10/31 18:59,1,6,10,0.880228911,0.090534979,0.011316872,97.2,0,6,120,0.7,459,459,459,0
20679,2003/7/2 6:36,1,1,2,1,0.032520325,0,61.5,0,4,38,1,139,135,139,0
20681,2003/5/7 16:19,1,1,1,0,0.185714286,0.142857143,70,1,3,31,1,26,26,26,0
20705,2004/6/1 8:03,1,1,1,0,0.057142857,0.057142857,70,1,6,0,1,10488,5259.666667,10192,0
20707,2004/5/27 11:27,1,2,4,0.074527115,1.153846154,1.147435897,39,1,7,231,0.5,10454,5263.666667,10158,1
20717,2003/10/30 9:28,1,1,1,0,0.181818182,0.121212121,66,0,5,51,1,5,5,4,0
20722,2003/6/20 18:04,1,1,1,0,0,0,70,0,1,0,1,39,39,39,0
20724,2005/10/27 16:06,1,1,1,0,0.012658228,0.012658228,79,1,5,60,1,2245,873.55,2239,0
20747,2003/11/12 6:28,2,6,14,0.720162191,0.083067093,0.092651757,67.07142857,0,6,91,0.285714286,7074,4661,7074,0
20749,2003/10/26 6:35,1,1,15,0.848830323,0.389857369,0.231378764,42.06666667,0,6,231,0.333333333,6888,4532.5,6747,0
20754,2003/6/21 7:37,1,2,3,0.775145393,0.00330033,0.066006601,101,0,5,26,1,46,46,46,1
20755,2003/6/20 20:21,1,1,1,0,0,0,83,0,1,0,1,43,43,43,1
20773,2003/9/9 6:23,1,1,1,0,0.386363636,0,44,0,1,0,1,6237,4437.5,6116,0
20805,2002/12/19 12:53,1,2,8,0.937904407,0.16091954,0.237547893,32.625,0,2,162,0.625,1718,1718,1713,0
20820,2003/3/24 9:24,1,1,1,0,0,0,18,0,1,0,1,3656,3656,3638,0
20829,2004/6/6 5:51,1,1,1,0,0.366666667,0.266666667,30,1,2,46,1,10577,5279.5,10281,1
20831,2004/2/20 16:22,1,2,2,0,0,0,0,0,1,2,1,101,101,93,0
20832,2004/2/19 18:28,1,1,1,0,0,0,32,0,1,0,1,99,99,91,0
20846,2004/4/21 7:39,1,2,2,0.963651274,0.122994652,0.104278075,187,0,4,54,1,10267,6105.5,9974,1
20849,2004/3/19 12:03,1,1,1,0,0.083333333,0.0625,96,0,4,3,1,10151,6330.333333,9864,0
20863,2003/7/17 9:23,1,1,1,0,0.071428571,0.053571429,56,1,4,8,1,409,374.5,409,1
20866,2003/5/2 16:03,1,4,4,0.722652368,0.101838755,0.016973126,176.75,0,4,35,1,4763,4763,4740,1
20876,2002/11/26 18:01,1,2,5,0.965665126,0.256038647,0.149758454,41.4,1,1,5,0.4,821,821,821,1
20888,2004/7/25 14:18,1,1,1,0,0.066666667,0.066666667,30,1,3,109,1,10953,5328.416667,10653,0
20893,2003/12/9 17:26,1,1,1,0,0,0,26,0,1,0,1,63,63,56,0
20901,2004/8/29 17:54,1,1,1,0,0.466666667,0.1,30,1,7,7,1,11550,5220.5,11231,0
20903,2004/7/31 11:52,1,2,3,0.553894366,0.713261649,0.537634409,93,1,9,270,1,7,7,7,1
20911,2003/11/16 7:47,1,1,1,0,0.019607843,0.31372549,51,0,5,3,1,642,512.5,642,0
20918,2003/9/29 10:39,1,3,4,0.676702055,0.03,0.04,100,1,4,57,0.75,6429,4320,6308,1
20925,2003/2/15 11:03,1,1,1,0,0.08,0.06,50,1,2,2,1,3389,3389,3379,0
20937,2002/12/19 12:53,1,2,3,0.805465364,0.125,0.25,40,0,2,65,1,1709,1709,1704,0
20940,2005/12/21 5:47,1,1,1,0,0.004081633,0.004081633,245,0,6,115,1,2324,856.3119048,2318,0
20945,2005/5/14 13:06,1,1,1,0,0.008163265,0,245,1,6,133,1,14213,5032.633333,13806,0
20946,2005/1/1 12:14,1,8,16,0.582782022,0.112634672,0.059745348,63.8125,0,9,18,0.375,13870,6356.033333,13484,0
20947,2005/1/1 7:36,1,3,13,0.420668036,0.003436426,0.008591065,44.76923077,0,8,1808,0.615384615,13800,6286.033333,13414,0
20963,2004/1/3 18:16,1,1,1,0,1.944029851,1.929104478,268,1,4,1,1,504,475.5,502,0
