transactionid,commitdate,ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
5166,1999/2/10 17:12,1,1,1,0,0.003333333,0.003333333,300,0,2,0,1,182,182,182,0
5167,1999/2/10 17:11,1,1,1,0,0.003333333,0.003333333,300,0,2,8,1,181,181,181,0
5169,1999/1/29 17:07,1,1,1,0,0.006779661,0.006779661,295,0,2,2,1,169,169,169,1
5173,1998/9/19 2:20,1,1,1,0,0.020979021,0,286,0,1,0,1,75,75,75,1
5174,1998/9/19 2:08,1,1,1,0,0.003521127,0.003521127,284,0,1,0,1,74,74,74,0
5175,1998/9/19 2:02,1,1,1,0,0.003521127,0.003521127,284,0,1,0,1,73,73,73,0
5176,1998/9/19 0:52,1,1,1,0,0.003521127,0.003521127,284,0,1,0,1,70,70,70,0
5178,1998/9/16 20:21,1,1,1,0,0.003533569,0.003533569,283,1,1,1,1,66,66,66,1
5179,1998/9/15 18:12,1,1,1,0,0.003533569,0.003533569,283,0,1,0,1,64,64,64,1
5185,2000/6/1 11:32,1,1,1,0,0.008951407,0.008951407,782,1,8,72,1,132,132,128,0
5190,2000/3/27 23:47,1,1,1,0,0.001751313,0,571,1,7,6,1,4,4,4,0
5191,2002/12/13 6:31,1,1,1,0,0.001295337,0.001295337,772,0,22,474,1,500,240,458,0
5192,2002/9/28 20:00,1,1,1,0,0.001295337,0.001295337,772,0,22,398,1,29,29,29,0
5193,2002/7/27 19:51,1,1,1,0,0.001295337,0.001295337,772,0,21,335,1,410,215,380,0
5194,2002/6/3 9:34,1,1,1,0,0.007772021,0,772,1,20,281,1,114,114,107,0
5195,2002/6/2 22:37,1,1,1,0,0.001305483,0.001305483,766,0,20,280,1,403,238.1666667,379,0
5196,2002/5/28 0:01,1,1,2,1,0.001689189,0.001689189,592,1,21,564,1,111,111,104,0
5197,2002/5/26 20:43,1,1,1,0,0.003916449,0,766,1,20,273,1,11,11,11,0
5199,2002/1/3 1:15,1,1,1,0,0.009234828,0,758,1,18,130,1,550,450.25,521,0
5200,2001/11/17 3:44,1,1,1,0,0.00132626,0.00132626,754,0,18,83,1,295,279,278,0
5208,2001/10/17 13:57,1,1,7,0.666975457,0.051817289,0.014489194,581.7142857,0,18,486,1,94,94,89,0
5222,2001/12/10 17:42,1,1,2,0.738284866,0.008121827,0.004060914,985,1,19,96,0.5,322,222.25,304,0
5224,2001/11/12 0:15,1,1,1,0,0.081490105,0.052386496,859,0,17,20,1,253,155,242,0
5226,2001/11/8 1:48,1,1,1,0,0.026699029,0.014563107,824,0,17,16,1,219,122.75,209,0
5227,2001/11/8 0:25,1,1,1,0,0.014723926,0.019631902,815,0,17,16,1,218,121.75,208,0
5228,2001/11/8 0:19,1,1,1,0,0.012150668,0.006075334,823,0,17,16,1,217,120.75,207,0
5250,2006/2/21 1:55,1,1,1,0,0.001057082,0.001057082,946,0,34,1385,1,672,351,320,0
5252,2005/6/16 15:07,1,1,1,0,0.004246285,0.004246285,942,1,33,1135,1,134,134,92,0
5254,2005/5/18 22:19,1,1,1,0,0.007430998,0.001061571,942,1,33,1106,1,114,114,76,0
5255,2005/5/11 22:53,1,1,1,0,0.001066098,0.001066098,938,0,33,1099,1,409,409,217,0
5257,2005/1/14 23:50,1,1,1,0,0.001098901,0.001098901,910,0,31,982,1,55,48,33,0
5259,2004/7/10 11:17,1,1,1,0,0.001098901,0.001098901,910,0,30,794,1,11,11,7,0
5260,2004/7/10 10:52,1,1,1,0,0.001098901,0.001098901,910,1,30,794,1,9,9,6,0
5261,2004/3/3 2:28,1,1,1,0,0.001098901,0.001098901,910,0,28,665,1,629,188.5333333,560,0
5262,2004/3/3 0:20,1,1,2,0.811278124,0.001769912,0.005309735,565,1,29,1344,1,52,52,42,0
5263,2003/11/2 22:53,1,1,1,0,0.001098901,0.001098901,910,0,28,543,1,600,191.9,539,0
5264,2003/10/30 12:45,1,1,1,0,0.001098901,0.001098901,910,1,28,540,1,11,11,10,0
5265,2003/10/30 12:26,1,1,1,0,0.004395604,0.002197802,910,1,28,540,1,10,10,9,0
5266,2003/9/25 15:39,1,1,1,0,0.00110011,0.00110011,909,1,26,505,1,579,191.5833333,521,0
5267,2003/4/24 18:03,1,1,1,0,0.00110011,0.00110011,909,0,24,351,1,556,225.45,502,0
5269,2002/12/13 6:30,1,1,1,0,0.001101322,0.001101322,908,0,22,219,1,499,239,457,0
5270,2002/9/28 19:54,1,1,1,0,0.001101322,0.001101322,908,0,22,143,1,28,28,28,0
5271,2002/9/25 0:03,1,1,1,0,0.001101322,0.002202643,908,1,22,140,1,577,577,515,0
5273,2002/7/27 20:54,1,1,1,0,0.001101322,0.001101322,908,0,21,80,1,411,216,381,0
5277,2002/6/14 21:56,1,1,1,0,0.006593407,0.002197802,910,1,20,37,1,132,132,125,0
5278,2002/6/7 22:17,1,1,1,0,0.001102536,0.001102536,907,0,20,30,1,78,71,71,0
5279,2002/6/4 1:46,1,1,2,0.954434003,0.005651998,0.000807428,1238.5,1,21,54,1,120,120,113,0
5280,2002/6/3 9:37,1,1,1,0,0.004415011,0,906,1,20,26,1,116,116,109,0
5281,2002/5/30 10:53,1,1,1,0,0.025498891,0.024390244,902,1,20,22,1,82,62,80,0
5288,2002/9/13 1:45,2,2,2,1,0.001310616,0.001310616,763,1,22,107,1,505,505,491,0
5290,2002/9/11 23:11,1,1,1,0,0.007246377,0.013457557,966,1,22,71,1,495,495,443,0
5312,2002/7/24 9:18,1,1,1,0,0.001031992,0,969,1,21,22,1,53,53,53,0
5323,2002/7/30 12:03,1,1,2,0.898058793,0.00987013,0.008311688,962.5,1,21,55,1,159,159,153,0
5331,2003/1/28 19:03,4,4,11,0.655125041,0.112817797,0.112288136,171.6363636,0,26,780,0.909090909,89,57.16666667,84,0
5336,2005/5/12 13:57,1,1,1,0,0.005656109,0.002262443,884,1,33,327,1,110,110,74,0
5337,2005/5/11 22:08,1,1,5,0.726809791,0.030233448,0.017221584,522.6,1,37,1859,1,402,402,212,0
5341,2005/1/7 15:54,2,2,7,0.801709149,0.02407767,0.010679612,735.7142857,1,34,1603,1,11,11,11,0
5343,2004/12/10 19:05,1,1,1,0,0.016184971,0.013872832,865,1,30,174,1,220,163.8333333,175,0
5344,2004/12/9 4:27,1,1,1,0,0.001157407,0.001157407,864,1,30,173,1,210,153.8333333,165,0
5345,2004/7/23 20:21,1,1,1,0,0.003472222,0.003472222,864,1,30,34,1,116,100.5833333,96,0
5347,2006/1/9 14:02,2,2,2,0.977417818,0.015837104,0.003393665,442,1,37,489,1,963,851,935,0
5348,2005/9/9 18:22,1,1,1,0,0.012012012,0.004504505,666,1,34,87,1,252,66.96111111,183,0
5349,2005/7/17 6:34,1,1,1,0,0.003021148,0.009063444,662,1,34,33,1,1,1,1,0
5350,2005/7/13 0:02,1,1,4,0.494090419,0.002153432,0.003499327,928.75,1,36,204,1,510,510,258,0
5351,2005/7/12 18:38,1,1,1,0,0.002998501,0.00149925,667,1,33,28,1,215,215,143,0
5352,2006/10/14 16:30,1,1,2,0.749595257,0.004158669,0.000319898,1563,1,42,626,1,1654,949.75,1005,0
5356,2006/6/19 10:36,1,1,1,0,0.002188184,0.002188184,457,1,35,232,1,41,41,24,0
5359,1998/9/2 14:52,1,1,3,0.829243901,0.036697248,0.02293578,72.66666667,1,1,15,1,40,40,40,0
5363,2000/5/11 12:28,1,1,1,0,0,0,0,0,1,0,1,53,53,49,0
5364,2000/5/11 12:28,1,1,1,0,1.688888889,0,45,0,1,0,1,53,53,49,0
5378,2000/5/11 12:28,1,1,1,0,0,0,0,0,1,0,1,53,53,49,0
5379,2000/5/11 12:28,1,1,1,0,2.03030303,0,33,0,1,0,1,56,56,52,0
5397,2006/8/10 19:44,2,3,9,0.590754633,0.03003074,0.027429652,469.8888889,1,40,163,1,361,361,350,1
5399,2006/7/22 15:17,1,1,1,0,0.00486618,0.00486618,822,1,20,9,1,1487,943.1666667,931,0
5400,2006/7/13 15:04,1,1,1,0,0.02676399,0.00973236,822,1,20,10,1,1470,945.6666667,923,0
5403,2006/7/3 4:53,4,5,9,0.952054051,0.003872967,0.00232378,573.7777778,1,37,185,0.666666667,1441,932.3333333,1440,1
5406,2006/6/19 8:03,1,1,1,0,0.002398082,0.002398082,834,1,19,0,1,7,7,4,0
5407,2006/6/19 7:56,1,1,1,0,0.001199041,0.001199041,834,1,19,17,1,4,4,1,0
5409,2006/4/19 18:24,1,1,1,0,0.013205282,0.003601441,833,1,18,0,1,1167,806.8333333,738,0
5410,2006/4/19 17:47,1,1,1,0,0.003623188,0.001207729,828,1,18,5,1,1165,804.8333333,736,1
5414,2006/2/22 23:38,2,2,3,0.94639463,0.002541296,0.002541296,524.6666667,1,25,45,1,48,22.82142857,38,0
5423,2005/1/29 23:22,3,3,15,0.925380243,0.005259359,0.007012478,646.4666667,1,36,15,0.066666667,72,64.5,71,1
5428,2003/7/18 13:11,1,1,1,0,0.004587156,0.004587156,436,1,11,75,1,561,204.8,506,0
5430,2003/4/25 0:16,1,1,1,0,0.013793103,0.013793103,435,1,11,30,1,69,69,47,0
5433,2002/12/19 22:37,1,1,1,0,0.002304147,0.002304147,434,1,9,115,1,503,242.4166667,460,0
5435,2002/8/25 12:38,1,1,1,0,0.002298851,0.002298851,435,1,9,0,1,321,321,306,1
5436,2002/8/25 8:32,1,1,1,0,0.059770115,0.032183908,435,1,9,7,1,298,271,277,0
5437,2002/8/18 21:06,1,1,1,0,0.002320186,0.002320186,431,1,9,6,1,313,313,298,0
5443,2001/10/4 20:42,1,1,1,0,0.006928406,0,433,1,3,71,1,18,18,13,0
5444,2001/7/25 16:12,1,1,1,0,0.00462963,0.002314815,432,1,2,21,1,114,114,109,0
5445,2001/7/4 1:33,1,1,1,0,0.002320186,0,431,0,2,33,1,92,92,88,0
5446,2001/6/1 6:03,1,1,1,0,0.020930233,0.009302326,430,1,2,1,1,48,48,44,1
5447,2001/5/31 22:27,1,1,1,0,0.002331002,0.002331002,429,1,2,0,1,45,45,42,1
5448,2001/5/31 22:07,1,1,3,0.94639463,0.009771987,0.003257329,204.6666667,1,9,617,1,41,41,39,1
5450,2000/6/23 20:13,1,1,1,0,0.038560411,0,389,0,1,0,1,57,49.16666667,53,0
5451,2000/6/23 19:54,1,1,1,0,0.002570694,0.002570694,389,0,1,0,1,56,48.16666667,52,0
5452,2000/6/23 19:52,1,1,1,0,0.020565553,0.020565553,389,0,1,0,1,55,47.16666667,51,1
5453,2000/6/23 18:56,1,1,1,0,0.017948718,0,390,1,1,0,1,54,46.16666667,50,1
5454,2000/6/23 18:43,1,1,1,0,0.026041667,0.002604167,384,0,1,0,1,53,45.16666667,49,1
5455,2000/6/23 15:41,1,1,1,0,0.015789474,0.002631579,380,0,1,1,1,52,44.16666667,48,0
5456,2000/6/22 20:10,1,1,1,0,0.010666667,0.010666667,375,1,1,0,1,51,43.16666667,47,0
5457,2000/6/22 16:00,1,1,1,0,0.258666667,0.074666667,375,0,1,1,1,50,42.16666667,46,1
5458,2000/6/21 3:52,1,1,1,0,0.074534161,0.00621118,322,0,1,13,1,49,41.5,45,0
5460,2000/5/16 10:04,1,1,2,0.918295834,0,0.005802708,258.5,0,1,0,1,25,17.5,25,0
5469,2002/8/8 20:09,1,1,3,0.315312202,0.176817289,0.198428291,169.6666667,0,21,787,1,450,248.1666667,416,0
5475,2002/8/18 23:36,1,1,1,0,0.025462963,0.023148148,432,1,9,182,1,316,316,301,0
5476,2002/8/18 21:24,1,1,1,0,0.002320186,0.002320186,431,1,9,182,1,314,314,299,0
5478,2005/3/17 23:20,1,1,1,0,0.025581395,0.025581395,430,1,16,1124,1,280,280,146,0
5479,2004/4/1 0:01,1,1,1,0,0.009302326,0.009302326,430,1,12,774,1,665,218.6166667,585,0
5480,2003/4/25 0:18,1,1,1,0,0.013953488,0.013953488,430,1,11,432,1,70,70,48,0
5481,2002/8/25 12:50,1,1,1,0,0.002325581,0.002325581,430,1,9,189,1,322,322,307,0
5484,2005/1/1 8:47,1,1,4,0.669899962,0.015853659,0.023170732,410,1,33,1165,0.75,477,125.1329365,429,0
5485,2005/8/4 21:01,1,1,1,0,0,0.084134615,416,1,17,140,1,349,349,223,0
5486,2006/7/13 15:06,1,1,1,0,0.026035503,0.009467456,845,1,20,338,1,1471,946.6666667,924,0
5487,2006/6/19 8:02,1,1,1,0,0.002398082,0.002398082,834,1,19,314,1,6,6,3,0
5488,2006/6/19 7:56,1,1,1,0,0.001199041,0.001199041,834,1,19,314,1,5,5,2,0
5489,2006/4/19 18:27,1,1,1,0,0.013189448,0.003597122,834,1,18,253,1,1168,807.8333333,739,0
5490,2006/4/19 18:04,1,1,1,0,0.003618818,0.001206273,829,1,18,253,1,1166,805.8333333,737,0
5491,2006/8/21 17:27,1,1,1,0,0.333333333,0,21,1,14,49,1,1571,965.8333333,968,0
5495,2006/6/20 3:55,2,2,14,0.768346377,0.011152416,0.008178439,192.1428571,1,42,918,0.785714286,1366,871.3333333,1315,1
5499,2005/8/21 15:27,1,1,1,0,0.461538462,0,13,1,13,12,1,462,462,307,1
5502,2004/2/14 5:54,1,1,1,0,0.076923077,0.538461538,13,1,11,286,1,33,33,27,0
5509,2002/6/23 13:34,1,1,1,0,0,0.066666667,15,1,6,60,1,1,1,1,0
5513,2000/5/11 12:28,1,1,1,0,0,0,0,0,1,0,1,56,56,52,0
5515,2000/5/11 12:28,1,1,1,0,2.304347826,0,23,0,1,0,1,56,56,52,0
5525,2002/6/23 13:36,1,1,1,0,0,0.066666667,15,1,6,131,1,2,2,2,0
5529,2005/8/21 15:30,1,1,1,0,0.4,0,15,1,13,554,1,463,463,308,0
5540,1998/10/18 18:18,1,1,2,0,0.0025,0,200,1,2,4,1,2,2,2,1
5547,2002/2/8 9:41,1,1,1,0,0,0,0,0,10,127,1,54,54,50,0
5553,2005/10/25 15:31,1,1,1,0,0.25,0.625,8,1,22,77,1,759,717,500,0
5555,2005/1/24 11:39,2,2,3,0.222726057,0.008072654,0.103935419,330.3333333,1,31,8,0.666666667,62,62,47,1
5556,2005/1/24 0:43,1,1,2,0.134029796,0.170689655,0.013793103,290,1,30,0,0.5,59,59,44,1
5557,2005/1/24 0:20,1,1,2,0.134029796,0.015594542,0.192982456,256.5,1,30,14,1,56,56,41,1
5564,2003/8/4 20:31,1,1,1,0,0.027777778,0.013888889,72,1,18,92,1,178,76.08333333,149,1
5567,2002/11/30 22:59,1,1,1,0,0.042857143,0.028571429,70,1,17,48,1,22,22,17,1
5577,2002/2/13 10:49,1,1,1,0,0.015625,0,64,1,13,0,1,366,298,345,1
5578,2002/2/13 10:34,1,1,2,0.983129336,0.278529981,0.088974855,517,1,19,26,1,365,297,344,1
5580,2001/11/12 0:47,1,1,1,0,0.012048193,0.012048193,83,1,12,0,1,16,16,15,1
5581,2001/11/12 0:39,1,1,1,0,0.012048193,0,83,1,12,20,1,15,15,14,1
5584,2001/10/10 15:50,1,1,1,0,0.024691358,0.024691358,81,1,10,429,1,21,21,20,0
5588,2000/1/26 18:15,1,1,1,0,0.1125,0.025,80,0,6,86,1,353,321,349,0
5590,1999/10/20 11:17,1,1,1,0,0.013333333,0,75,1,5,2,1,166,166,163,0
5593,1999/5/12 0:31,1,1,1,0,0.028169014,0.014084507,71,0,4,62,1,6,6,6,1
5597,1998/8/28 9:50,1,1,1,0,0,0.02173913,46,0,1,2,1,24,24,24,0
5598,1998/8/26 15:25,1,1,1,0,0.042553191,0.085106383,47,1,1,0,1,15,15,15,0
5602,1998/11/10 17:16,1,1,1,0,0.777777778,0.333333333,81,0,2,74,1,16,16,16,0
5606,2001/11/17 3:34,1,1,1,0,0.012195122,0,82,1,12,486,1,294,278,277,0
5618,2001/11/6 12:14,1,1,11,0.888032777,0.020166074,0.01107157,229.9090909,1,20,1891,0.909090909,214,117.75,204,0
5634,2002/7/29 18:45,2,2,8,0.832885124,0.013710879,0.029210134,419.375,0,25,2108,1,129,129,128,0
5636,2005/10/25 15:26,1,1,1,0,0.25,0.625,8,1,22,274,1,758,716,499,0
5650,1999/5/5 17:18,1,1,2,0.684038436,0.021786492,0.002178649,459,1,5,15,1,4,4,4,0
5666,1998/8/26 2:14,1,1,3,0,0,0,44.66666667,1,1,0,0.333333333,9,9,9,1
5746,1999/2/2 21:46,1,1,2,0.976020648,0.034615385,0.007692308,260,0,2,10,1,172,172,172,1
5758,1999/5/12 13:20,1,1,2,0.141440543,0.156521739,0.060869565,230,0,5,175,1,27,27,27,1
5780,1998/8/27 11:30,1,1,1,0,0.006493506,0.006493506,154,0,1,1,1,19,19,19,0
5786,2006/9/21 18:49,1,1,1,0,0.019607843,0,51,1,1,10,1,528,528,247,0
5788,2006/8/17 16:39,1,1,1,0,0,0,20,1,1,0,1,381,381,189,1
5789,2000/6/20 13:13,1,1,2,0,0,0,39,0,1,7,1,46,38.5,43,1
5790,2000/6/13 12:49,1,1,1,0,0.01369863,0.01369863,73,1,1,0,1,43,35.5,40,0
5791,2000/6/13 6:00,1,1,1,0,0.01369863,0.01369863,73,1,1,0,1,42,34.5,39,0
5792,2000/6/13 5:53,1,1,1,0,0,0,73,0,1,0,1,41,33.5,38,1
5793,2005/8/21 13:36,1,1,2,0,0.095454545,0.008181818,550,1,31,13,1,457,457,303,1
5795,2005/8/4 20:58,1,1,2,0.999856899,0,0.140873016,252,1,18,58,1,347,347,221,0
5797,2005/2/8 11:51,3,3,15,0.895049836,0.008193321,0.006119062,642.8,1,36,67,0.266666667,154,154,150,1
5802,2004/4/6 23:41,1,1,1,0,0.060344828,0.060344828,116,1,12,11,1,99,93,83,0
5806,2003/10/16 2:30,1,1,1,0,0.008695652,0.008695652,115,0,11,165,1,583,190.1,524,0
5809,2003/2/20 3:14,1,1,1,0,0.097345133,0.008849558,113,1,9,10,1,527,211.6666667,479,1
5819,2002/2/5 23:34,1,1,1,0,0.045454545,0.009090909,110,1,5,0,1,362,304,341,0
5824,2001/5/9 14:32,1,1,1,0,0.009433962,0.009433962,106,1,2,300,1,27,27,25,0
5826,2000/6/26 16:29,1,1,1,0,0.012820513,0.012820513,78,0,1,6,1,58,50.16666667,54,0
5839,2002/2/8 9:41,1,1,7,0.403875599,0.172955975,0.429245283,363.4285714,0,21,1782,1,54,54,50,0
5851,2005/3/19 6:22,2,2,7,0.879714377,0.005295675,0.006178288,323.7142857,1,35,2524,0.857142857,291,291,284,0
5855,2005/8/4 21:01,1,1,1,0,0,0.409090909,88,1,18,187,1,349,349,223,0
5856,1998/11/10 17:16,1,1,1,0,0,0,0,1,1,0,1,17,17,17,0
5859,1998/11/10 17:16,1,1,1,0,0,0,0,0,1,0,1,22,22,22,0
5861,1998/11/10 17:16,1,1,2,0.896434996,1.325925926,0,135,0,1,0,0.5,22,22,22,0
5862,2001/4/22 13:48,2,2,2,0,0,0,17,1,2,121,1,25,25,24,1
5863,2000/12/22 15:48,1,1,1,0,0,0,34,0,1,0,1,75,32.83333333,73,0
5864,2002/1/25 17:41,1,1,1,0,0,0,0,0,9,6,1,50,39.16666667,49,0
5867,2001/10/4 22:16,1,1,1,0,0.235294118,0.117647059,34,1,7,7,1,19,19,14,0
5868,2001/9/27 19:19,1,1,3,1,0.055555556,0.027777778,24,1,10,1159,1,16,16,11,0
5869,2000/7/27 16:10,1,1,1,0,0.225806452,0,31,0,6,90,1,17,17,17,1
5870,2000/4/28 14:51,1,1,1,0,0.44,0.04,25,1,5,179,1,1,1,1,1
5875,1999/1/27 12:25,1,1,1,0,0.153846154,0,13,0,2,154,1,83,83,83,0
5876,1998/12/16 12:51,1,1,15,0.594695377,0.761747733,0.596042869,80.86666667,0,3,861,0.533333333,66,66,66,0
5877,2000/5/11 12:28,1,1,2,0.850207995,0.522727273,0.670454545,44,0,8,710,1,59,59,55,0
5881,2002/8/8 20:09,1,1,10,0.630290687,0.323625654,0.523887435,305.6,0,24,4008,1,460,258.1666667,426,0
5883,2000/5/11 12:28,1,1,1,0,0,0,0,0,1,0,1,59,59,55,0
5887,2000/5/11 12:28,1,1,1,0,2.268292683,0,41,0,1,0,1,61,61,57,0
5892,2000/3/27 23:47,1,1,1,0,0,0,0,0,1,0,1,5,5,5,0
5895,2000/3/27 23:47,1,1,1,0,1.790697674,0,43,1,1,0,1,6,6,6,0
5904,2000/4/3 18:19,1,1,1,0,0,0,0,0,1,0,1,12,12,8,0
5907,2000/5/11 12:28,1,1,1,0,0.264175258,0.194587629,776,0,1,0,1,61,61,57,0
5908,2000/4/5 0:59,1,1,1,0,0.047748977,0.061391542,733,1,1,0,1,14,14,10,0
5909,2000/4/3 18:19,1,1,1,0,2.254520167,0,719,1,1,0,1,13,13,9,0
5917,2004/4/17 0:41,1,1,1,0,0.45,0.2,20,1,7,2,1,669,217.5809524,588,0
5919,2004/4/11 17:31,1,1,1,0,0.45,0.2,20,1,7,16,1,100,94,84,1
5922,2003/8/24 15:46,1,1,1,0,0.111111111,0.111111111,18,1,6,112,1,570,186.9333333,514,1
5925,2002/9/21 11:17,1,1,5,0.726957522,0.004634398,0.003089598,388.4,1,24,60,0.8,291,252.5833333,275,1
5926,2002/9/18 14:59,1,1,1,0,0.066666667,0.066666667,15,0,4,0,1,281,245.5833333,265,0
5927,2002/9/18 3:20,2,2,3,0.826713267,0.009360374,0.014040562,641,1,20,34,1,280,244.5833333,280,1
5928,2002/9/5 3:28,1,1,2,0.918295834,0.003401361,0.017006803,294,1,21,16,1,260,225.0833333,246,1
5930,2002/8/15 3:14,1,1,3,0.569340953,0.023809524,0.043290043,154,1,21,47,1,240,209.4166667,230,1
5931,2002/7/22 19:17,1,1,2,0,0.006169031,0.000616903,810.5,1,19,3,1,202,174.0833333,195,1
5938,2002/7/29 18:45,1,1,1,0,0,0,18,0,2,0,1,129,129,126,0
5939,2001/10/29 15:15,1,1,1,0,0,0,0,1,1,0,1,135,45.16666667,131,0
5944,2002/1/8 11:13,1,1,1,0,0.001490313,0.000745156,1342,0,1,0,1,564,464.25,535,0
5947,2001/11/20 13:40,1,1,1,0,0.013392857,0.011904762,1344,1,1,0,1,269,171,257,0
5950,2001/11/5 16:43,1,1,1,0,0.002242152,0,1338,0,1,0,1,156,60.66666667,148,0
5951,2001/10/29 15:15,1,1,1,0,1.957303371,0,1335,1,1,0,1,135,45.16666667,131,0
5952,2006/10/20 19:31,1,1,1,0,0.027210884,0.006802721,147,1,33,3,1,7,7,2,0
5955,2006/9/11 18:16,2,2,2,0.991703308,0.024727273,0.016,687.5,1,36,4,0.5,486,486,470,1
5958,2006/9/9 22:20,2,2,2,0.946818832,0.039416058,0.052554745,685,1,36,2,0.5,475,475,459,1
5963,2006/9/4 12:19,2,2,3,0.889835527,0.151207116,0.095933926,524.6666667,1,36,32,1,426,426,414,1
5969,2006/8/21 14:49,2,2,2,0.943601631,0.0154202,0.01233616,648.5,1,36,0,0.5,388,388,377,1
5971,2006/8/19 19:21,2,2,2,0.983306217,0.10374415,0.04524181,641,1,36,0,1,384,384,373,1
5974,2006/8/3 17:52,1,1,1,0,0.002857143,0,350,1,32,10,1,1518,966,945,0
5977,2006/7/16 18:53,1,1,2,0.958042022,0.047318612,0.031545741,317,1,35,13,1,1476,943.6666667,926,1
5978,2006/7/13 8:11,1,1,1,0,0.002985075,0,335,1,32,9,1,1464,939.6666667,919,0
5979,2006/7/4 5:49,1,1,1,0,0.02994012,0.083832335,334,1,32,1,1,1447,936.3333333,913,1
5982,2006/7/3 5:31,1,1,1,0,0.005780347,0.002890173,346,1,31,13,1,1445,936.3333333,911,0
5985,2006/6/19 11:45,1,1,1,0,0.002849003,0.002849003,351,1,31,2,1,66,66,30,0
5987,2006/6/5 6:58,1,1,2,0.405977038,0.055722892,0,332,1,33,71,1,1256,793.8333333,781,1
5990,2006/4/8 6:56,1,1,1,0,0.003067485,0.003067485,326,1,30,2,1,730,356.8333333,359,0
5991,2006/4/6 18:34,1,1,1,0,0.285276074,0.18404908,326,1,30,4,1,1132,807,718,1
5993,2006/3/15 16:51,2,2,7,0.829064929,0.032154341,0.071382637,222.1428571,1,37,131,0.714285714,1100,799.3333333,1058,1
5996,2006/3/1 16:26,1,1,2,0.977417818,0.031496063,0.022047244,317.5,1,36,5,1,680,349.1666667,323,0
5999,2006/1/2 17:57,1,1,1,0,0.076655052,0,287,1,29,20,1,996,263.9880952,787,1
6001,2005/11/10 21:02,1,1,1,0,0.003690037,0,271,1,28,11,1,816,760,538,0
6013,2005/8/2 20:17,1,1,1,0,0.014760148,0.029520295,271,1,28,12,1,326,326,208,0
6015,2005/7/8 1:35,2,3,5,0.7449403,0.005017561,0.002174277,1195.8,1,36,22,0.6,483,483,472,1
6016,2005/7/7 10:17,2,2,3,0.999829955,0.044154541,0.065730055,664.3333333,1,33,79,1,183,183,176,1
6019,2005/5/2 14:52,1,1,4,0.833106565,0.008333333,0.00719697,660,1,35,58,1,385,385,198,1
6020,2005/4/9 19:18,3,3,5,0.934519555,0.002682763,0.011401744,596.4,1,35,11,1,58,58,58,1
6021,2005/4/7 19:59,1,1,1,0,0.207236842,0.236842105,304,1,28,0,1,44,44,33,1
6022,2005/4/7 19:52,1,1,3,0.974054214,0.031055901,0.026708075,536.6666667,1,33,3,0.666666667,43,43,32,1
6025,2005/3/15 2:59,1,1,1,0,0.003246753,0.003246753,308,1,27,0,1,230,230,130,0
6027,2005/3/10 14:35,1,1,2,1,0.001456664,0.001456664,686.5,1,31,9,1,254,254,186,1
6028,2005/3/7 16:34,1,1,1,0,0.003246753,0.003246753,308,1,27,3,1,227,227,166,0
6030,2005/2/25 12:10,1,1,2,0.934068055,0.044164038,0.018927445,317,1,30,1,1,200,200,148,0
6031,2005/2/24 11:30,1,1,1,0,0.016393443,0.026229508,305,1,27,6,1,191,191,139,1
6037,2005/1/20 18:22,2,2,4,0.300887947,0.093250902,0.070066976,485.25,1,32,25,0.75,51,51,51,1
6038,2005/1/16 15:43,2,2,4,0.750136173,0.007836991,0.001567398,478.5,1,33,0,0.75,318,255,302,1
6040,2005/1/7 15:25,1,1,2,0.591672779,0.019264448,0.00525394,285.5,1,28,44,1,2,2,2,0
6042,2004/12/2 17:31,1,1,1,0,0.023411371,0.013377926,299,1,24,133,1,188,132.6666667,149,0
6043,2004/7/22 13:48,2,2,3,0.9364171,0.00862069,0.011699507,541.3333333,1,29,20,1,112,96.58333333,106,1
6044,2004/7/20 17:12,1,1,1,0,0.013289037,0.016611296,301,1,24,116,1,105,89.58333333,88,0
6048,2003/10/7 3:02,1,1,1,0,0.003322259,0.003322259,301,1,23,23,1,11,9.5,10,1
6059,2002/11/19 19:59,1,1,1,0,0.003472222,0.003472222,288,1,19,0,1,440,385.5,381,1
6060,2002/11/19 18:35,1,1,1,0,0.041666667,0,288,1,19,10,1,436,381.5,378,1
6061,2002/11/9 8:50,1,1,1,0,0.010752688,0.003584229,279,1,19,16,1,149,103.8333333,132,1
6069,2002/9/13 18:21,1,1,1,0,0.14973262,0,187,1,19,1,1,271,235.5833333,256,1
6072,2002/8/19 18:47,1,1,1,0,0.029239766,0.070175439,171,1,19,4,1,258,225.8333333,244,1
6075,2002/7/31 8:46,1,1,1,0,0.012048193,0.012048193,166,1,19,35,1,236,228,229,0
6076,2002/6/26 8:16,1,1,1,0,0.126506024,0.096385542,166,1,18,9,1,189,189,182,0
6077,2002/6/17 11:54,1,1,1,0,0.006024096,0.006024096,166,1,18,0,1,89,69,87,0
6080,2002/6/11 9:32,1,1,2,0.779349837,0.020304569,0.012690355,197,1,19,63,1,126,126,119,0
6081,2002/5/8 19:21,1,1,1,0,0.011904762,0.011904762,168,1,18,7,1,183,159.3333333,176,0
6083,2002/4/28 18:05,1,1,1,0,0.030487805,0.006097561,164,1,18,2,1,144,120.3333333,138,1
