transactionid,commitdate,ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
83735,2003/1/17 9:24,1,1,1,0,0.012048193,0.012048193,249,0,3,38,1,2602,1412.583333,1243,0
83736,2002/12/10 17:25,1,1,1,0,0.044176707,0.024096386,249,1,3,1,1,2909,1415.416667,1565,0
83737,2002/12/9 11:17,1,1,2,0.811278124,0.009389671,0.009389671,213,0,3,24,0.5,2501,1364,1234,0
83741,2002/9/12 9:47,1,1,1,0,0.025641026,0,273,0,3,1,1,2303,1689.333333,1198,0
83743,2002/8/23 14:54,1,1,1,0,0.029739777,0.018587361,269,0,3,0,1,2666,1896.666667,1497,1
83744,2002/8/23 13:57,1,1,1,0,0.22761194,0.119402985,268,0,3,17,1,2665,1895.666667,1496,1
83747,2002/6/18 17:31,1,1,1,0,0.008163265,0.016326531,245,1,3,0,1,1264,1173,1095,0
83748,2002/6/18 16:26,1,1,1,0,0.004065041,0.004065041,246,0,3,0,1,2113,1854.5,1102,0
83749,2002/6/18 15:57,1,1,1,0,0.365853659,0.06504065,246,1,3,12,1,1263,1172,1094,0
83750,2002/6/6 12:55,1,1,3,0.99034962,0.048192771,0.004016064,166,1,3,113,1,2068,1830.5,1092,0
83752,2002/4/26 17:23,1,1,2,0.773226674,0.029968454,0.004731861,317,1,3,8,0.5,1166,1122,1039,1
83755,2002/4/3 11:43,1,1,1,0,0,0.004464286,224,1,3,0,1,1350,1211,764,0
83756,2002/4/3 11:43,1,1,1,0,0.21875,0.160714286,224,1,3,9,1,1349,1210,763,1
83759,2002/3/22 17:49,1,1,2,1,0.03626943,0,193,1,3,15,1,547,535,471,0
83763,2002/2/28 9:36,1,1,1,0,0.03271028,0.093457944,214,0,3,1,1,369,369,323,0
83764,2002/2/27 11:43,1,1,1,0,0.022624434,0.022624434,221,1,3,1,1,365,365,320,0
83765,2002/2/26 12:31,1,1,1,0,0.180995475,0.009049774,221,0,3,0,1,363,363,319,1
83769,2002/2/7 15:16,1,1,1,0,0.004926108,0.004926108,203,1,3,0,1,1330,1091.5,1042,0
83771,2002/2/6 10:04,1,1,1,0,0.195121951,0.156097561,205,1,3,2,1,337,337,298,0
83773,2002/2/1 10:07,1,1,1,0,0.028037383,0.009345794,214,0,3,3,1,1279,1043.5,1018,0
83776,2002/1/28 11:05,1,1,1,0,0.070754717,0.212264151,212,0,2,2,1,689,578,456,0
83809,2004/9/22 15:53,1,1,1,0,0,0.010989011,91,0,6,0,1,3337,913.4642857,1419,0
83810,2004/9/22 15:08,1,1,2,0.999161495,0.325203252,0.390243902,123,1,6,121,1,4301,1239.680952,1865,1
83826,2002/3/19 12:29,1,1,1,0,0.03030303,0,99,0,3,15,1,1152,1036,718,0
83830,2002/2/5 10:52,2,2,2,0.721928095,0.008537887,0.002134472,468.5,1,3,2,1,1314,1076,1271,0
83838,2004/9/29 12:15,1,1,2,0.923227009,0.320895522,0.175373134,134,1,6,210,0.5,4306,1230.595238,1867,0
83850,2005/4/29 15:01,1,1,1,0,0.140540541,0.07027027,185,1,6,0,1,4655,1149.319048,1990,0
83867,2003/7/25 12:12,1,1,1,0,0.116438356,0.075342466,146,1,3,38,1,3508,1406.45,1698,0
83868,2003/6/17 12:49,1,1,1,0,0.284722222,0.076388889,144,0,2,5,1,259,191.5,146,1
83880,2004/10/28 13:49,1,1,3,0.998852087,0.077348066,0,120.6666667,1,6,429,1,2144,459.8761905,1610,1
83890,2002/4/4 11:56,1,1,1,0,0.042553191,0.095744681,94,0,2,1,1,1355,1216,768,0
83896,2006/6/21 15:50,1,1,1,0,0.080213904,0,187,1,7,44,1,6144,1722.435173,2378,0
83905,2004/10/4 17:44,1,1,1,0,0.111731844,0.022346369,179,1,6,0,1,2131,454.7214286,1603,0
83906,2004/10/4 16:59,1,1,1,0,0,0.016759777,179,0,6,0,1,3339,882.6761905,1420,0
83913,2003/7/22 18:30,1,1,1,0,0.011560694,0.011560694,173,1,4,5,1,1924,730.25,1566,1
83927,2002/4/4 11:57,2,2,3,0.920619836,0.013953488,0.013953488,143.3333333,0,3,34,1,1358,1219,1332,0
83931,2002/3/7 12:24,1,1,1,0,0.00591716,0.00591716,169,0,3,0,1,1120,1004.5,705,0
83932,2002/3/7 12:09,1,1,1,0,0.00591716,0.00591716,169,1,3,3,1,375,375,328,0
83933,2002/3/4 14:01,1,1,1,0,0.130177515,0.112426036,169,1,3,3,1,1106,990.5,703,0
83949,2004/8/31 17:20,1,1,5,0.180124686,0.142222222,0.435555556,135,1,6,1087,1,4280,1287.321429,1859,0
83951,2004/6/22 11:42,1,1,1,0,0.020920502,0.0041841,239,1,4,168,1,4227,1383.97619,1839,0
83953,2003/7/17 17:12,1,1,1,0,0.008438819,0.008438819,237,0,4,2,1,2755,1033.916667,1296,0
83955,2003/4/30 12:33,1,1,1,0,0,0.012658228,237,0,4,51,1,2672,1088.5,1259,0
83957,2002/8/5 17:24,1,1,1,0,0.121338912,0.071129707,239,1,3,0,1,2156,1748,1111,0
83959,2002/6/10 9:05,1,1,1,0,0.008368201,0.0041841,239,1,3,91,1,1259,1170.5,1092,0
83960,2002/3/11 10:19,1,1,1,0,0,0.004201681,238,0,3,0,1,1136,1020,714,0
83961,2002/3/11 9:19,1,1,1,0,0.008368201,0.0041841,239,1,3,35,1,393,392.5,341,0
83962,2002/2/4 14:37,1,1,1,0,0.008403361,0.004201681,238,1,3,6,1,334,334,297,0
83963,2002/1/29 12:30,1,1,4,0.814031225,0.061728395,0.029320988,162,0,3,24,0.75,694,580,461,0
83966,2002/1/24 13:40,1,1,1,0,0.004504505,0.004504505,222,1,2,0,1,1127,968.5,883,0
83967,2002/1/24 13:33,1,1,1,0,0.040540541,0.004504505,222,1,1,0,1,288,288,258,0
83970,2003/7/17 17:12,1,1,1,0,0,0.099337748,151,0,3,129,1,2754,1032.916667,1295,0
83972,2003/2/20 10:40,1,1,1,0,0,0.287581699,153,0,2,199,1,1912,926.3333333,1563,0
83975,2002/1/22 11:16,1,1,2,0,0,0,101.5,1,1,0,0.5,273,273,243,0
83985,2002/1/16 22:15,1,1,1,0,0,0,11,0,1,0,1,616,588.5,407,0
83996,2002/8/20 11:15,1,2,2,0.999964724,0.120967742,0.109677419,620,1,4,26,1,1851,1672,1516,1
84001,2007/2/20 11:32,1,1,1,0,0.001672241,0.001672241,598,1,7,151,1,6598,1485.467027,2449,0
84008,2005/10/6 10:38,1,1,1,0,0.005,0.005,600,1,6,62,1,5202,1454.725794,2195,0
84011,2005/3/15 8:56,1,1,1,0,0.001666667,0.001666667,600,1,6,7,1,4507,1096.355952,1934,0
84012,2005/3/8 18:05,1,1,1,0,0.033333333,0.078333333,600,1,6,0,1,72,72,25,0
84013,2005/3/8 16:58,1,1,1,0,0.004934211,0.004934211,608,1,6,12,1,71,71,24,0
84016,2004/11/19 17:47,1,1,1,0,0.088815789,0.016447368,608,1,5,9,1,2165,470.3047619,1616,0
84017,2004/11/10 19:18,1,1,1,0,0.018644068,0.006779661,590,1,5,20,1,2148,455.6857143,1611,1
84018,2004/10/21 15:06,1,1,1,0,0.00681431,0.001703578,587,1,5,0,1,2135,453.5809524,1605,1
84019,2004/10/21 14:36,1,1,1,0,0.053082192,0.02739726,584,1,5,51,1,2134,452.5809524,1604,1
84021,2004/8/25 11:15,1,1,1,0,0.027874564,0.020905923,574,1,5,57,1,4264,1286.888095,1851,0
84024,2004/6/3 10:22,1,1,1,0,0.010507881,0.03502627,571,1,4,29,1,4189,1376.059524,1822,0
84026,2004/5/4 20:02,2,2,2,0.918295834,0.003102378,0.003102378,483.5,1,6,158,1,3192,942.5357143,2984,0
84028,2003/12/9 3:39,1,1,1,0,0.001733102,0.001733102,577,0,4,10,1,2040,647.4,1583,0
84029,2003/11/29 0:43,2,3,8,0.898682609,0.02642756,0.022180274,264.875,0,6,155,0.375,3012,1057.3,1525,0
84030,2003/11/26 13:32,1,1,1,0,0.006932409,0.006932409,577,1,4,132,1,2032,643.4,1579,0
84031,2003/7/17 17:11,1,1,1,0,0.010398614,0.010398614,577,0,4,0,1,2753,1031.916667,1294,1
84036,2003/2/27 16:25,1,1,1,0,0.036777583,0.001751313,571,1,3,30,1,3203,1586.416667,1614,0
84037,2003/1/28 15:39,1,1,1,0,0.043165468,0.017985612,556,1,3,11,1,3064,1485.25,1590,1
84038,2003/1/17 9:24,1,1,1,0,0.003669725,0.003669725,545,0,3,7,1,2603,1413.583333,1244,0
84039,2003/1/10 16:54,1,1,1,0,0.005504587,0.00733945,545,1,3,0,1,2991,1470.75,1579,1
84040,2003/1/10 16:41,1,1,1,0,0.005494505,0,546,1,3,0,1,2990,1469.75,1578,1
84041,2003/1/10 12:25,1,1,1,0,0.170642202,0.185321101,545,1,3,1,1,2989,1468.75,1577,1
84042,2003/1/9 16:53,1,1,1,0,0.008960573,0.005376344,558,1,3,0,1,2979,1458.75,1576,1
84043,2003/1/9 16:50,1,1,1,0,0.010771993,0.007181329,557,1,3,3,1,2978,1457.75,1575,1
84050,2002/5/24 8:34,1,1,1,0,0.006535948,0,459,1,3,14,1,1223,1155.5,1072,0
84052,2002/4/26 8:52,1,1,1,0,0.002183406,0.002183406,458,0,3,2,1,1163,1119,1036,0
84060,2002/3/21 18:00,1,1,1,0,0.01443299,0.010309278,485,1,3,2,1,1170,1052,723,0
84061,2002/3/19 9:47,1,2,3,0.882895126,0.010271903,0.005438066,551.6666667,1,3,30,1,406,394,347,0
84062,2002/3/5 16:28,1,1,1,0,0.014522822,0.004149378,482,1,3,28,1,374,374,327,0
84063,2002/2/5 16:37,1,2,6,0.89393395,0.005392912,0.003466872,432.6666667,1,3,18,0.666666667,1320,1082,1039,1
84064,2002/2/1 10:49,1,1,1,0,0,0.002087683,479,0,2,0,1,330,330,294,0
84070,2002/1/25 11:54,1,1,1,0,0.053418803,0.002136752,468,1,2,0,1,292,292,262,0
84073,2002/1/24 9:34,1,1,1,0,0,0.007009346,428,1,2,0,1,282,282,252,0
84074,2002/1/24 9:33,1,1,1,0,0.009280742,0.006960557,431,1,2,1,1,281,281,251,0
84075,2002/1/23 16:32,1,1,1,0,0.01627907,0,430,0,2,0,1,280,280,250,0
84076,2002/1/23 16:17,1,1,1,0,0.497674419,0.227906977,430,1,2,0,1,279,279,249,1
84077,2002/1/23 11:20,1,1,1,0,0.013404826,0.002680965,373,0,2,0,1,278,278,248,0
84079,2002/1/22 16:41,1,1,1,0,0.281553398,0.279126214,412,1,2,0,1,275,275,245,1
84080,2002/1/22 12:32,1,1,1,0,0.002444988,0.002444988,409,0,2,0,1,274,274,244,0
84082,2002/1/16 22:15,1,1,1,0,0.008438819,0.012658228,237,0,2,0,1,616,588.5,407,1
84083,2002/1/16 17:02,1,1,1,0,0.012605042,0.012605042,238,1,2,0,1,579,551.5,371,0
84085,2002/1/24 12:25,1,1,1,0,0.018518519,0.002314815,432,1,2,2,1,285,285,255,0
84086,2002/1/24 12:16,1,1,1,0,0.004662005,0.002331002,429,1,2,2,1,284,284,254,0
84087,2002/1/24 10:26,1,1,1,0,0.528037383,0.235981308,428,0,2,2,1,283,283,253,0
84088,2004/8/25 11:21,1,1,1,0,0.047038328,0.041811847,574,1,5,83,1,4265,1287.888095,1852,0
84093,2002/3/27 10:15,1,1,1,0,0.007692308,0.007692308,130,0,2,57,1,1327,1208.5,753,0
84097,2002/1/24 13:08,1,1,2,0.811278124,0.008645533,0.002881844,173.5,0,1,0,0.5,287,287,257,0
84099,2004/7/1 13:46,1,1,1,0,0.043478261,0.043478261,92,1,5,436,1,574,328.5833333,262,0
84100,2003/4/22 8:44,1,1,1,0,0.010869565,0.010869565,92,1,4,43,1,3324,1539,1647,0
84102,2002/12/13 17:42,1,1,1,0,0.108695652,0.032608696,92,1,3,60,1,2915,1419.416667,1567,0
84103,2002/10/14 23:12,1,1,1,0,0.010989011,0.010989011,91,0,3,70,1,2813,1782.666667,1551,0
84107,2004/6/30 12:03,1,1,1,0,0.043478261,0.043478261,92,1,5,478,1,571,325.75,261,0
84110,2004/9/10 14:51,1,1,1,0,0.03202847,0.024911032,281,1,1,10,1,4295,1256.783333,1863,0
84111,2004/8/31 17:20,1,1,1,0,0,0,280,1,1,0,1,4280,1287.321429,1859,1
84112,2002/3/27 12:00,1,1,2,0,0,0.157549234,228.5,1,3,65,1,640,626.5,555,0
84113,2002/1/23 11:04,1,1,2,0.356204804,0.169270833,0.294270833,192,1,2,2,1,277,277,247,1
84114,2002/1/22 11:39,1,1,1,0,0.315789474,0.052631579,19,0,2,0,1,662,634.5,442,1
84118,2003/10/30 16:04,1,1,6,0,0,0,39.66666667,0,1,0,0.166666667,3641,1289.666667,1756,1
84120,2003/11/4 14:51,1,1,3,0,0,0,41.66666667,1,1,0,0.333333333,3659,1283.066667,1767,1
84122,2005/1/24 13:05,1,1,1,0,0,0,3,1,1,0,1,46,46,19,0
84125,2006/8/28 16:45,1,1,1,0,0,0,76,1,1,0,1,163,163,62,0
84132,2003/12/3 17:30,1,1,1,0,0.042857143,0.028571429,70,1,2,34,1,3019,1055.5,1346,0
84141,2007/1/24 16:26,1,1,1,0,0.152173913,0.004347826,230,0,7,187,1,289,229.5,71,0
84142,2006/7/21 17:32,1,2,3,0.886884109,0.058823529,0.033088235,181.3333333,0,8,148,0.666666667,6197,1745.914033,2388,0
84144,2006/4/26 18:06,1,1,1,0,0,0.017241379,232,1,6,30,1,5810,1516.115945,2256,0
84146,2006/3/27 0:12,1,1,1,0,0.004255319,0.004255319,235,0,6,111,1,5055,1072.936111,2289,0
84149,2005/5/17 12:04,1,1,1,0,0.021097046,0.021097046,237,1,6,41,1,4691,1157.462302,2000,0
84153,2005/1/21 13:53,1,1,1,0,0.025316456,0.012658228,237,1,3,1,1,787,399.1166667,395,0
84161,2004/10/25 16:09,1,1,1,0,0.085889571,0,163,0,1,0,1,714,370.3333333,352,0
84162,2004/10/25 11:44,1,2,3,0,0,0,87.33333333,1,1,0,0.333333333,713,369.3333333,351,1
84164,2007/2/12 12:28,1,1,1,0,0.152866242,0.038216561,157,1,4,656,1,6548,1438.673665,2431,0
84167,2005/1/24 13:05,2,3,3,0.858672711,0.083993661,0.011093502,210.3333333,1,8,57,1,46,46,46,1
84169,2004/12/13 16:55,1,1,1,0,0.007142857,0.007142857,140,1,1,0,1,759,382.5833333,371,0
84178,2005/1/24 16:56,2,3,4,0.760835565,0.104116223,0.06779661,103.25,1,7,25,1,50,50,50,1
84180,2004/10/26 11:33,1,1,1,0,0.027777778,0.027777778,36,0,2,1,1,3348,853.302381,1427,0
84181,2004/10/25 20:56,1,1,1,0,0,0,36,1,1,0,1,2140,456.2904762,1607,1
84182,2007/5/10 17:11,1,1,2,0,0,0,0,1,5,1098,1,47,47,11,0
84189,2006/7/21 11:36,1,1,1,0,0.042553191,0.042553191,94,0,4,350,1,6194,1742.914033,2385,0
84195,2004/5/20 17:02,1,1,1,0,0.031914894,0,94,1,2,35,1,4175,1377.32381,1819,0
84200,2003/10/31 13:00,1,1,1,0,0.033707865,0.033707865,89,1,1,1,1,3647,1293.333333,1760,0
84213,2003/11/24 22:28,1,1,1,0,0.042553191,0.042553191,47,0,2,25,1,3003,1056.266667,1343,0
84221,2007/3/13 14:03,2,3,5,0.426168074,0.954983923,0.234726688,62.2,1,6,765,1,394,304.5,371,1
84227,2003/12/1 20:17,2,2,2,1,0.083333333,0.833333333,12,0,2,32,1,3015,1056.1,2833,0
84228,2003/10/30 17:15,1,1,1,0,0,0,12,1,1,0,1,3644,1292.666667,1759,1
84237,2006/8/28 16:45,1,1,1,0,0.3,0,20,1,4,507,1,163,163,62,0
84243,2005/1/20 18:24,1,1,2,0.996613283,0.172535211,0.084507042,142,1,4,102,1,42,42,17,1
84244,2004/11/16 15:59,1,1,1,0,0.078651685,0.011235955,178,1,2,20,1,738,376.6166667,359,1
84246,2004/10/25 20:56,1,1,1,0,0.036585366,0.024390244,164,1,2,0,1,2140,456.2904762,1607,1
84254,2004/5/25 16:26,1,1,1,0,0.470588235,0.117647059,17,1,1,203,1,4179,1377.690476,1820,0
84261,2002/4/7 17:54,1,1,2,0,0,0,32.5,0,1,0,0.5,1713,1389,1213,0
84269,2005/4/23 12:35,1,1,4,0.321896831,0.002688172,0.075268817,93,1,7,8,0.25,4619,1126.004762,1966,0
84270,2005/4/21 13:49,1,1,5,0.948892553,0.076628352,0.074712644,104.4,1,7,73,0.4,4610,1120.529762,1960,1
84274,2004/11/30 18:00,1,1,1,0,0.010869565,0.010869565,92,1,5,14,1,2166,468.0166667,1617,0
84280,2002/1/16 22:32,1,1,2,1,0,0.014184397,70.5,0,2,0,0.5,619,591.5,410,0
84286,2003/1/14 16:57,1,2,2,0.721928095,0.173469388,0.030612245,49,1,4,243,1,144,144,86,1
84287,2002/10/25 21:28,1,1,1,0,0.085714286,0.085714286,70,1,2,81,1,2483,1526.833333,1232,0
84294,2003/7/21 13:52,1,1,1,0,0,0.8,40,1,5,133,1,272,193.5,159,0
84297,2002/7/31 10:46,2,2,2,1,0.002016129,0.002016129,496,1,4,134,1,2648,1926,2193,0
84298,2002/3/25 15:25,1,1,5,0.9697239,0.019858156,0,423,1,3,133,1,1532,1220.5,1072,0
84299,2002/1/16 22:34,1,1,15,1,0,0.005733945,174.4,0,2,0,0.066666667,636,608.5,427,0
84323,2005/8/3 15:22,1,1,1,0,0.090909091,0,77,1,5,110,1,4789,1152.51746,2031,0
84324,2005/4/15 11:47,1,1,1,0,0.133333333,0.106666667,75,1,5,9,1,4596,1127.967857,1954,1
84329,2004/6/3 13:36,2,2,2,0.215260304,0.288311688,0.090909091,192.5,1,6,138,1,67,67,60,1
84330,2004/2/13 13:59,1,1,1,0,0.098591549,0,71,1,4,112,1,3788,1189,1781,0
84331,2003/10/24 12:56,1,1,1,0,0.31884058,0,69,1,4,0,1,3620,1275.383333,1748,1
84351,2004/8/12 0:45,1,1,1,0,0.063157895,0.063157895,95,0,5,44,1,3318,948.4333333,1413,0
84359,2002/7/1 12:25,1,2,4,0.825829939,0.012987013,0.005681818,308,1,3,142,0.75,1268,1177,1099,1
84363,2002/3/11 17:01,1,1,1,0,0.054794521,0.068493151,73,0,3,0,1,1143,1027,715,0
84364,2002/3/11 14:50,1,2,2,0.89049164,0.037037037,0.12345679,40.5,1,3,8,0.5,398,397.5,343,0
84366,2002/1/17 15:52,1,1,1,0,0.232876712,0.01369863,73,1,3,0,1,1085,926.5,856,0
84376,2005/11/8 11:42,1,2,3,0.703033296,0.144736842,0.154605263,101.3333333,1,7,285,0.333333333,872,436.75,297,0
84379,2005/3/23 12:09,1,1,1,0,0.00877193,0.00877193,114,1,6,26,1,4528,1105.742857,1941,0
84380,2005/2/25 19:22,1,1,2,0.478723511,0.016771488,0.08490566,477,1,7,2,0.5,4959,2308.22619,2264,0
84384,2004/11/25 8:54,1,1,2,0.811278124,0.011066398,0.005030181,497,1,6,187,1,4381,1135.577381,1886,0
84386,2004/3/8 16:15,1,1,1,0,0.006024096,0.006024096,166,0,5,0,1,452,253.3333333,247,0
84387,2004/3/8 13:13,1,1,1,0,0.030120482,0.006024096,166,1,4,52,1,3881,1245.933333,1794,0
84388,2004/1/16 13:38,1,2,4,0.841128211,0.019118428,0.023898035,470.75,1,6,160,0.75,3736,1191.433333,1777,0
84393,2003/2/1 10:58,1,1,1,0,0.161971831,0.007042254,142,1,3,180,1,3096,1510.083333,1592,0
84396,2002/5/15 9:27,1,1,1,0,0.014705882,0.014705882,136,0,3,1,1,1212,1149.5,1068,0
84397,2002/5/14 21:51,1,1,2,1,0.003571429,0.001190476,420,1,3,4,1,2289,1883,1431,0
84398,2002/5/14 9:09,1,1,1,0,0.161764706,0.161764706,136,1,3,7,1,1209,1147,1065,0
84400,2002/4/22 14:53,1,1,2,0.195909271,0.029761905,0.048809524,420,1,3,3,1,1868,1519,1298,0
84402,2002/4/4 16:04,1,1,3,0.712104021,0.065830721,0,319,1,3,78,0.666666667,1594,1273,1099,0
84404,2002/3/25 18:33,1,2,4,0.833756194,0.041287189,0.001821494,411.75,1,3,17,1,1544,1232.5,1079,1
84410,2002/1/30 16:37,1,1,1,0,0.008264463,0.008264463,121,0,2,14,1,317,317,282,1
84414,2004/12/1 17:23,1,1,1,0,0.029411765,0,170,1,5,155,1,4388,1132.646429,1890,0
84424,2007/3/13 12:54,1,2,6,0.714562207,0.046982957,0.000460617,361.8333333,1,9,1158,1,6623,1478.216883,2459,1
84426,2006/11/14 12:02,1,1,2,0.23181305,0.25,0,106,1,6,110,1,6460,1554.013456,2418,0
84430,2006/2/2 22:54,1,1,2,0.543564443,0.008571429,0.006666667,525,1,6,14,0.5,4999,1299.934921,2274,0
84435,2005/4/27 23:26,1,1,3,0.70225212,0.168253968,0.015873016,105,1,6,25,1,4644,1143.008333,1984,0
84436,2005/4/27 16:36,1,1,2,1,0.003012048,0.001004016,498,1,6,6,1,4640,1139.008333,1981,0
84444,2002/1/16 22:34,1,1,1,0,0,0,11,0,1,0,1,636,608.5,427,0
84454,2007/4/23 11:13,1,1,2,0.69621226,0.003649635,0.054744526,137,1,6,40,0.5,37,37,8,0
84459,2007/2/14 14:13,1,2,5,0.910258169,0.131840796,0.03358209,160.8,1,8,821,0.8,6586,1475.950289,2447,0
84480,2004/5/20 15:03,1,1,1,0,0.012168142,0.004424779,904,1,5,0,1,4173,1375.32381,1818,1
84481,2004/5/17 23:27,2,2,2,0.918295834,0.002692998,0.002692998,557,1,6,12,1,3234,975.9333333,1589,1
84482,2004/2/26 23:15,1,1,1,0,0.010044643,0.011160714,896,1,5,0,1,3846,1230.833333,1791,0
84484,2003/11/24 18:25,1,1,1,0,0.00554939,0.013318535,901,1,5,0,1,370,228,191,0
84495,2003/4/16 9:56,1,1,1,0,0.001150748,0.001150748,869,1,5,0,1,3320,1546,1646,0
84500,2003/3/3 12:12,1,1,1,0,0.004597701,0.002298851,870,1,4,11,1,3230,1600.75,1625,0
84502,2002/10/7 15:24,1,1,1,0,0.553571429,0.160714286,56,0,3,46,1,2792,1789.833333,1540,1
84507,2002/5/17 9:09,1,1,3,0.94639463,0.003079292,0.003079292,433,1,3,57,1,1976,1817.166667,1087,0
84508,2002/5/2 17:21,1,1,1,0,0.035476718,0.031042129,451,1,3,12,1,1190,1145.5,1054,0
84514,2002/1/31 12:49,1,1,1,0,0.051764706,0.028235294,425,1,3,3,1,708,594,463,0
84531,2007/4/25 18:05,1,1,1,0,0.001061571,0.001061571,942,0,8,2,1,426,320.5,78,0
84532,2007/4/23 11:43,1,1,1,0,0.020169851,0.007430998,942,1,8,28,1,38,38,9,0
84534,2007/3/20 10:56,1,1,1,0,0.00533049,0.001066098,938,1,7,7,1,406,315.5,77,0
84536,2007/2/22 15:12,1,1,1,0,0.002143623,0.002143623,933,0,7,0,1,384,305,74,0
84537,2007/2/22 0:04,2,2,7,0.702552671,0.042720437,0.001708817,418,1,9,540,1,6606,1489.227128,5409,0
84538,2007/2/21 15:22,1,1,1,0,0.023758099,0,926,1,6,8,1,6599,1485.979726,2450,0
84540,2007/1/5 9:45,1,1,1,0,0.006564551,0.002188184,914,1,6,28,1,6526,1531.266414,2425,0
84541,2006/12/8 11:07,1,1,1,0,0.015367728,0.014270033,911,1,6,32,1,6505,1556.755303,2423,0
84542,2006/11/6 11:14,1,1,1,0,0.02092511,0.00660793,908,1,6,96,1,6388,1504.436183,2411,0
84544,2006/5/11 11:52,1,1,1,0,0.005537099,0.00110742,903,1,6,3,1,6049,1732.490332,2334,0
84549,2005/11/30 23:23,1,1,1,0,0.021914648,0.002306805,867,1,6,117,1,5367,1483.450794,2203,0
84555,2005/4/22 15:05,1,1,2,0.787126586,0.00755814,0.002325581,860,1,7,32,0.5,4615,1122.809524,1962,1
84557,2005/4/1 10:22,1,1,2,1,0.007021063,0.023069208,498.5,1,6,71,1,4553,1115.240476,1943,0
84560,2005/2/22 9:59,1,1,1,0,0.003579952,0,838,1,6,48,1,4491,1125.684524,1932,0
84561,2005/1/5 12:29,1,1,1,0,0.027511962,0.005980861,836,1,6,41,1,4453,1155.120238,1921,1
84563,2004/10/18 9:20,1,2,2,0.992774454,0.017321016,0.005773672,433,1,7,123,1,4320,1152.961905,1874,0
84564,2004/10/12 19:43,1,3,4,0.940504469,0.095009597,0,260.5,1,6,762,1,680,344.5833333,333,1
84565,2004/8/27 11:41,1,1,1,0,0.011029412,0.020833333,816,1,6,59,1,4267,1285.621429,1853,0
84569,2004/6/7 15:25,1,1,1,0,0.00122399,0.00122399,817,1,6,0,1,4202,1379.37619,1825,0
84570,2004/6/7 14:36,1,1,1,0,0.013463892,0.00122399,817,1,6,87,1,70,70,4,0
84574,2004/2/26 12:16,1,1,1,0,0.061881188,0.004950495,808,1,5,41,1,2066,582.4833333,1591,1
84576,2003/12/11 17:59,1,1,2,0.999249248,0.026371308,0.006329114,474,1,5,153,1,2047,654.2333333,1585,1
84577,2003/12/5 12:04,1,1,1,0,0.016624041,0.00511509,782,1,5,9,1,2039,646.5666667,1582,0
84578,2003/11/26 14:36,1,1,1,0,0.002574003,0.002574003,777,1,5,0,1,2034,645.4,1581,0
84579,2003/11/26 14:34,1,1,1,0,0.033462033,0.019305019,777,1,5,37,1,2033,644.4,1580,0
84581,2003/10/2 16:04,1,1,1,0,0.002574003,0.002574003,777,1,5,2,1,335,208.8333333,174,0
84585,2003/7/10 12:31,1,1,1,0,0.001285347,0.002570694,778,1,5,24,1,3427,1387.566667,1674,0
84590,2003/3/17 16:00,1,1,1,0,0.007112376,0,703,1,5,7,1,3277,1608.166667,1632,1
84592,2003/2/27 11:28,1,1,1,0,0.029787234,0.035460993,705,1,4,7,1,3199,1582.416667,1612,1
84593,2003/2/20 15:31,1,1,1,0,0.011331445,0.005665722,706,1,4,0,1,3196,1591.75,1610,0
84594,2003/2/20 12:03,1,1,1,0,0.00141844,0.002836879,705,0,4,2,1,206,197,110,1
84595,2003/2/18 12:51,1,1,1,0,0.001416431,0.001416431,706,1,4,3,1,3161,1558,1608,1
84597,2003/1/20 14:24,1,1,1,0,0.00141844,0.00141844,705,1,4,0,1,2613,1419.416667,1252,0
84598,2003/1/20 14:19,1,1,1,0,0.004255319,0,705,1,4,14,1,2611,1417.416667,1250,0
84601,2002/9/18 17:41,1,2,3,0.549137424,0.019245574,0.012317167,433,0,5,15,1,2730,1867.833333,1523,0
84603,2002/9/4 17:47,1,1,2,1,0.001745201,0.001745201,573,1,4,0,1,2683,1867.333333,1501,0
84604,2002/9/4 17:39,1,1,1,0,0.001445087,0.001445087,692,1,4,1,1,2681,1865.333333,1499,0
84605,2002/9/3 17:50,1,3,5,0.887696761,0.018933539,0.004636785,517.6,1,5,40,0.8,1875,1680.5,1539,0
84606,2002/9/3 11:31,1,1,1,0,0.001453488,0.001453488,688,1,4,6,1,1870,1675.5,1534,0
84607,2002/8/28 11:28,1,1,1,0,0,0.001453488,688,0,4,0,1,1859,1673.5,1523,0
84608,2002/8/28 10:44,1,2,3,0.890860791,0.030092593,0.002314815,576,1,4,17,0.666666667,1858,1672.5,1522,1
84609,2002/8/27 12:58,1,1,2,0.684038436,0.005586592,0.002094972,716,1,4,11,1,1855,1669.5,1519,0
84610,2002/8/21 13:27,1,1,1,0,0,0.007342144,681,0,4,1,1,2235,1786.5,1140,0
84612,2002/8/6 16:28,1,1,1,0,0.018641811,0.015978695,751,0,4,1,1,2165,1748.5,1118,0
84614,2002/8/5 12:36,1,1,1,0,0.005354752,0.004016064,747,1,4,5,1,2152,1744,1108,0
84616,2002/7/1 14:30,1,1,1,0,0.001396648,0.001396648,716,1,3,12,1,1269,1178,1100,0
84617,2002/6/19 23:08,1,1,2,0.453076911,0.002760524,0.164251208,724.5,1,3,16,1,2621,2075,1476,0
