transactionid,commitdate,ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
71236,2009/12/2 12:41,1,1,1,0,0.001329198,0.000443066,2257,1,16,701,1,30014,4946.461643,18958,0
71239,2009/8/7 2:00,1,1,1,0,0.001337494,0.000891663,2243,1,16,584,1,461,265.8333333,313,0
71241,2009/12/2 12:41,1,1,1,0,0.001278772,0.000426257,2346,1,16,174,1,30013,4945.461643,18957,0
71242,2009/8/24 16:08,1,1,1,0,0.030703625,0.012366738,2345,1,16,74,1,29182,4741.391377,18456,0
71243,2009/8/24 14:09,1,1,1,0,0.001289214,0.000859476,2327,1,16,74,1,29178,4737.391377,18452,0
71244,2009/8/24 13:23,1,1,1,0,0.00816853,0.001289768,2326,1,16,74,1,1033,347.7535714,725,0
71245,2009/8/11 7:51,1,1,1,0,0.009051724,0.000862069,2320,1,16,61,1,520,204.8166667,180,0
71246,2009/8/7 1:59,1,1,1,0,0.000864678,0.000432339,2313,1,16,57,1,460,264.8333333,312,0
71247,2009/7/8 14:55,1,1,1,0,0.000432526,0.003892734,2312,0,16,27,1,28807,4695.114013,18240,0
71248,2010/4/16 5:51,1,1,1,0,0.042748092,0.050381679,655,1,7,15,1,776,440.0666667,512,0
71249,2010/4/1 16:12,1,1,1,0,0.010526316,0.006015038,665,1,7,89,1,755,428.2833333,496,0
71252,2009/11/18 21:45,1,1,1,0,0.049773756,0.025641026,663,1,6,13,1,29941,4930.783702,18925,0
71253,2009/11/5 15:13,1,1,1,0,0.004580153,0.004580153,655,0,6,147,1,2962,489.066679,1336,0
71255,2009/3/18 4:44,1,1,1,0,0.010687023,0.009160305,655,1,6,22,1,393,342,267,1
71257,2009/2/2 19:59,1,1,1,0,0.006051437,0.009077156,661,0,5,32,1,28126,5206.729551,17783,0
71259,2008/12/11 5:25,2,2,3,0.994737238,0.001543686,0.002469898,1079.666667,0,17,343,1,2615,373.6850312,1658,1
71261,2008/1/25 15:42,1,1,1,0,0.024205749,0.027231467,661,1,5,24,1,25185,5042.993288,15900,0
71265,2007/9/22 14:19,1,1,1,0,0.0152207,0.02283105,657,1,5,2,1,24451,5249.833888,15498,0
71266,2007/9/20 14:19,1,1,1,0,0.015151515,0.003030303,660,0,5,31,1,168,103.8333333,85,0
71267,2007/8/20 21:47,1,1,1,0,0.00304414,0.00304414,657,0,5,2,1,24085,5160.423014,15248,0
71274,2007/6/4 18:21,1,1,1,0,0.006756757,0.105855856,444,0,5,150,1,101,50.08333333,34,0
71296,2004/9/20 20:21,1,1,1,0,0.056133056,0.01039501,481,0,2,20,1,15054,4375.520896,9725,1
71299,2004/8/28 20:38,2,3,3,0.965713065,0.015082956,0.006033183,221,0,6,187,1,25062,4163.128748,19980,0
71300,2004/8/9 16:28,1,1,1,0,0.004587156,0.002293578,436,0,1,3,1,14726,4310.63741,9531,0
71301,2004/8/6 15:17,1,1,1,0,0.124137931,0.018390805,435,0,1,0,1,14714,4340.283802,9524,1
71302,2004/8/6 12:06,1,1,1,0,0.007371007,0.004914005,407,0,1,0,1,14710,4336.283802,9522,0
71303,2004/8/6 12:00,1,1,1,0,0.093596059,0.032019704,406,1,1,1,1,14709,4335.283802,9521,1
71305,2007/8/2 19:20,1,1,2,0.88797632,0.011795061,0.001474383,1356.5,0,15,1940,1,133,71.91666667,62,0
71306,2007/7/19 15:15,1,2,3,0.998561915,0.003964059,0.002642706,1261.333333,1,15,2926,1,125,66.66666667,54,0
71308,2005/3/11 20:55,1,2,2,0.79732651,0.014454665,0.004599212,761,1,9,276,1,15861,3910.238273,10165,0
71309,2007/8/2 19:18,1,1,2,0.88797632,0.011838698,0.001479837,1351.5,0,15,1358,1,131,69.91666667,60,0
71313,2010/4/16 5:52,1,1,1,0,0.0475382,0.033955857,589,1,7,1370,1,779,443.0666667,515,0
71314,2010/4/1 16:12,2,2,3,0.908303847,0.005242464,0.002948886,1017.333333,1,18,3851,1,762,435.2833333,646,0
71315,2007/9/22 14:19,1,1,1,0,0.016920474,0.025380711,591,1,5,433,1,24452,5250.833888,15499,0
71318,2007/6/13 21:49,1,2,2,0.586918583,0.174117647,0.009411765,850,0,12,536,1,107,52.25,38,0
71319,2010/4/16 5:52,1,1,1,0,0.042360061,0.049924357,661,1,7,836,1,778,442.0666667,514,0
71320,2010/4/1 16:12,1,1,1,0,0.011922504,0.007451565,671,1,7,821,1,759,432.2833333,499,0
71321,2009/11/18 21:45,1,1,1,0,0.047832586,0.023916293,669,1,6,687,1,29943,4932.783702,18927,0
71322,2009/3/18 4:44,1,1,1,0,0.010590015,0.009077156,661,1,6,442,1,394,343,268,0
71323,2010/4/16 5:51,1,1,1,0,0.042748092,0.050381679,655,1,7,394,1,777,441.0666667,513,0
71324,2010/4/1 16:12,2,2,3,0.932354446,0.004613965,0.002460781,1083.666667,1,18,2139,1,758,431.2833333,642,0
71325,2009/11/18 21:45,1,1,1,0,0.049773756,0.025641026,663,1,6,245,1,29942,4931.783702,18926,0
71367,1996/8/27 21:55,1,1,11,0.613374776,0.006811989,0.006811989,133.4545455,0,1,539,0.272727273,1665,1665,1424,1
71397,1996/12/15 4:21,1,1,3,0.627640929,0.028323435,0.02284148,729.6666667,0,4,75,0.666666667,165,165,92,0
71398,1996/12/14 1:08,1,1,1,0,0.002372479,0.002372479,843,0,2,158,1,34,34,27,0
71401,1996/12/14 1:07,1,1,1,0,0.002372479,0.002372479,843,0,2,0,1,33,33,26,0
71403,1996/7/9 2:21,1,1,6,0,0,0,264.3333333,0,1,0,0.166666667,762,762,762,1
71404,1996/7/9 2:21,1,1,4,0,0,0,63.5,0,1,0,0.25,762,762,762,0
71409,2007/10/6 12:18,1,1,1,0,0.019083969,0.011450382,524,1,3,722,1,24554,5212.266513,15554,0
71428,2007/10/21 21:02,1,1,1,0,0.002232143,0.001116071,896,0,3,737,1,24639,5207.589583,15598,0
71435,2008/1/3 15:49,2,2,5,0.573984539,0.048201188,0.006985679,572.6,1,8,8055,0.4,25036,5049.604016,21299,0
71439,2008/2/14 12:33,2,2,9,0.715255749,0.034311699,0.113063249,537.5555556,1,8,3635,0.666666667,25235,4941.779981,21474,0
71455,2003/2/5 12:41,2,3,13,0.2620303,0.11121673,0.087135615,242.7692308,0,8,1684,0.384615385,9981,4009.01746,8950,1
71461,2010/1/29 23:18,1,1,1,0,0.014573213,0.007633588,1441,1,8,715,1,30513,5073.679661,19270,0
71466,2004/11/24 17:56,1,1,1,0,0.006009615,0.003004808,1664,1,8,202,1,15421,4339.202095,9919,0
71469,2003/9/28 20:21,1,1,2,0.51594693,0.009672962,0.002303086,1085.5,1,7,102,0.5,12451,4576.360209,8177,1
71478,2002/5/4 20:50,1,1,1,0,0.047475509,0.006028636,1327,1,6,11,1,7421,3054.229762,4899,0
71479,2002/4/23 21:51,1,1,1,0,0.071762871,0.001560062,1282,1,6,177,1,19193,4902.363709,10721,1
71488,1999/3/24 23:46,1,1,1,0,0.014820042,0.000705716,1417,1,4,204,1,9,9,6,1
71508,1996/7/9 2:21,1,1,2,0,0,0,666,0,1,0,0.5,762,762,762,0
71509,2003/4/20 13:37,1,1,1,0,0.002423263,0.002423263,1238,1,7,231,1,10590,4004.34246,7025,0
71510,2003/2/5 19:00,1,1,1,0,0.004846527,0.002423263,1238,1,7,157,1,399,173.9630952,257,0
71511,2004/11/24 17:57,1,1,1,0,0.006009615,0.003004808,1664,1,8,474,1,15422,4340.202095,9920,0
71512,2007/10/6 12:05,1,1,2,0.634309555,0.006021306,0.005558129,1079.5,1,8,969,1,24553,5211.266513,15553,0
71519,2003/2/5 12:41,1,1,1,0,0,0,454,0,1,0,1,9987,4015.01746,6640,0
71529,2001/3/19 17:27,1,2,2,0.634309555,0.05019305,0.046332046,129.5,0,5,89,1,4759,2688.716667,3179,0
71530,2001/2/12 19:02,2,2,8,0.609279789,0.091018929,0.242851389,310.375,1,7,2575,0.5,4598,2689.016667,4134,0
71559,2010/1/31 21:45,1,1,1,0,0.08538163,0.064683053,773,1,7,1570,1,30526,5069.656062,19280,0
71588,2010/1/31 21:46,1,1,1,0,0.085825748,0.065019506,769,1,7,2373,1,30532,5075.656062,19286,0
71589,2010/1/31 21:46,1,1,1,0,0.085825748,0.065019506,769,1,7,2368,1,30531,5074.656062,19285,0
71590,2010/1/31 21:45,1,1,1,0,0.08538163,0.064683053,773,1,7,1590,1,30527,5070.656062,19281,0
71591,2010/1/31 21:45,1,1,1,0,0.08538163,0.064683053,773,1,7,1590,1,30528,5071.656062,19282,0
71592,2010/1/31 21:45,1,1,1,0,0.08538163,0.064683053,773,1,7,1590,1,30529,5072.656062,19283,0
71593,2010/1/31 21:45,1,1,1,0,0.08538163,0.064683053,773,1,7,1590,1,30530,5073.656062,19284,0
71599,2003/2/5 12:41,1,1,5,0.511825743,1.290128755,0.829613734,466,0,7,731,0.6,9987,4015.01746,6640,0
71614,1996/7/9 2:21,1,2,9,0,0,0,77.22222222,0,1,0,0.111111111,780,780,780,1
71615,1996/7/9 2:21,1,2,7,0,0,0,22.85714286,0,1,0,0.142857143,780,780,780,0
71621,1999/5/21 2:27,1,1,1,0,0,0,27,0,1,0,1,23,23,15,0
71623,1998/3/15 2:38,1,1,4,0,0,0,48.25,1,1,0,0.25,4195,1567.333333,2891,1
71641,2010/4/20 18:55,1,1,1,0,0.13253012,0.128514056,249,1,5,1,1,31000,4955.963676,19529,0
71642,2010/4/19 10:10,1,2,2,0.342463772,0.198198198,0.013513514,222,0,6,36,1,666,267.9619048,235,0
71643,2010/4/13 4:16,1,1,1,0,0.012096774,0.008064516,248,1,5,24,1,664,270.4095238,233,0
71650,2010/1/20 4:16,1,2,2,0,0,0,213,1,1,0,0.5,676,384.0833333,445,1
71656,2010/5/9 14:11,1,1,1,0,0.004618938,0.004618938,433,1,5,11,1,31100,4893.352769,19594,0
71659,2010/4/20 20:51,1,2,2,0.988699408,0.009467456,0.009467456,422.5,0,16,8,1,31011,4966.963676,19536,0
71660,2010/4/12 6:18,1,1,1,0,0.009153318,0.006864989,437,0,5,0,1,769,434.0666667,507,0
71662,2010/3/31 20:43,2,4,4,0.861615714,0.001605942,0.001405199,2490.75,1,18,24,1,202,202,184,1
71663,2010/3/26 8:23,1,1,1,0,0.004878049,0.002439024,410,0,4,2,1,753,428.95,494,0
71664,2010/3/24 17:41,1,1,1,0,0.007334963,0.007334963,409,0,4,0,1,157,157,105,0
71665,2010/3/24 16:11,1,1,1,0,0.007334963,0.007334963,409,0,4,8,1,155,155,103,0
71666,2010/3/16 5:09,1,1,1,0,0.014669927,0.002444988,409,1,3,19,1,750,432.5333333,491,0
71668,2010/2/25 2:31,1,2,2,0.836640742,0.003490401,0.022687609,286.5,1,2,29,1,730,426.1666667,486,0
71673,2010/1/21 3:19,1,1,1,0,0.04379562,0.065693431,411,1,1,6,1,688,396.0833333,452,0
71674,2010/1/15 6:47,1,1,1,0,0.00486618,0.00729927,411,0,1,0,1,670,379.5833333,440,0
71681,2010/3/19 15:19,1,2,2,0.836640742,0.021428571,0.005357143,280,1,16,22,1,152,152,101,0
71682,2010/3/19 13:51,1,1,1,0,0.017964072,0.017964072,167,0,3,22,1,150,150,99,0
71686,2010/1/20 6:58,1,1,1,0,0.017647059,0.011764706,170,0,1,0,1,677,385.0833333,446,0
71694,2010/1/15 20:55,1,1,1,0,0.005,0.0025,400,0,2,0,1,37309,4334.332798,19291,0
71695,2010/1/15 4:19,1,2,3,0,0,0,310,1,1,0,0.333333333,650,359.5833333,436,1
71713,1996/11/2 23:51,1,1,1,0,0.046511628,0.011627907,86,0,1,116,1,2612,2612,1953,0
71721,2000/7/9 0:56,1,1,1,0,0.703910615,0.312849162,179,0,3,41,1,2718,1917.916667,1854,0
71743,1998/1/20 23:24,2,2,4,0.688067827,0.240365112,0.107505071,246.5,0,3,77,0.75,4327,3925.166667,3923,0
71762,2009/5/13 18:32,1,1,1,0,0.04400978,0.002444988,409,1,10,106,1,28670,4908.20109,18142,0
71777,2007/8/26 23:36,2,5,5,0.878297918,0.019480519,0.007969303,677.6,1,11,334,0.8,24169,5149.987868,20634,0
71805,2004/5/18 18:49,1,1,1,0,0.054487179,0.025641026,312,0,7,99,1,13808,4009.345779,8983,1
71812,2003/9/17 13:19,1,1,1,0,0.082508251,0.00990099,303,1,5,45,1,12371,4561.46811,8132,1
71837,2001/5/3 17:16,1,1,1,0,0.048979592,0.053061224,245,0,5,42,1,4846,2596.283333,3239,0
71842,2001/1/12 22:58,1,1,1,0,0.036,0.008,250,0,5,38,1,4273,2548.5,2896,0
71847,2000/9/12 16:38,1,1,1,0,0.147982063,0.156950673,223,1,5,0,1,3197,2074.333333,2168,0
71856,2000/2/26 1:36,1,1,1,0,0.013452915,0.013452915,223,0,5,30,1,1769,1305.333333,1212,0
71861,1999/10/20 22:33,1,1,1,0,0.013513514,0.009009009,222,1,5,0,1,1152,979.5,791,0
71862,1999/10/20 21:46,1,1,1,0,0.171171171,0.148648649,222,1,5,32,1,1151,978.5,790,1
71869,1999/7/4 1:16,1,1,1,0,0.034632035,0.060606061,231,0,4,40,1,10125,4845.733333,6351,0
71871,1999/5/12 13:04,1,1,2,0.447499255,0.071638862,0.001962709,1019,1,7,3,1,96,96,62,0
71876,1998/10/6 18:14,2,3,5,0.42940785,0.092288243,0.039190898,791,1,6,13,0.8,7578,4381.433333,4991,1
71892,1997/10/25 1:37,1,1,1,0,0.011904762,0.011904762,168,0,3,47,1,143,137,78,0
71899,1996/7/9 2:21,1,1,2,0,0,0,267.5,0,1,0,0.5,780,780,780,0
71900,2005/11/22 13:23,1,2,2,0.979868757,0.008567931,0.006119951,408.5,1,8,604,1,28660,4968.37837,15118,0
71909,2009/10/27 13:11,2,3,9,0.704593496,0.008932627,0.018168055,733.8888889,1,14,171,0.333333333,29766,4881.931389,25348,0
71918,2008/9/24 12:52,1,1,1,0,0.043478261,0.001086957,920,1,11,27,1,27010,4977.130003,17012,0
71922,2007/11/15 20:51,1,4,4,0.83224889,0.003075571,0.003075571,1138,0,14,0,0.25,33445,4465.112593,17432,0
71927,2007/3/1 13:50,1,1,1,0,0.039817975,0.022753129,879,1,11,28,1,22648,5030.419055,14336,0
71946,2005/5/29 14:34,1,1,1,0,0.004470939,0.010432191,671,0,10,31,1,16924,4475.98981,10883,0
71949,2005/3/26 0:53,1,1,1,0,0.09538003,0.083457526,671,0,10,16,1,16061,4001.082254,10301,0
71952,2004/11/20 12:59,1,1,1,0,0.004431315,0.001477105,677,1,10,14,1,15402,4348.746864,9909,0
71957,2004/8/7 13:40,1,1,1,0,0.00443787,0.00295858,676,0,10,53,1,14715,4312.086869,9525,0
71961,2004/5/29 1:55,1,1,1,0,0.008064516,0.006451613,620,1,10,3,1,13927,4068.832071,9049,0
71966,2004/1/13 22:39,1,1,1,0,0.035369775,0.038585209,622,1,9,45,1,13011,4300.651732,8526,0
71980,2003/2/25 18:47,1,1,1,0,0.225524476,0.246503497,572,0,8,12,1,10227,4062.222222,6821,1
71981,2003/2/13 16:39,1,1,1,0,0.036971831,0.007042254,568,1,8,28,1,10109,4098.486111,6737,1
71991,2002/8/29 2:05,1,1,1,0,0.012006861,0.006861063,583,0,8,3,1,8366,3510.409524,5539,0
72002,2001/7/6 9:40,1,1,1,0,0.011160714,0.004464286,448,0,8,23,1,418,150.6166667,262,1
72004,2001/6/12 14:54,1,1,1,0,0.043196544,0.045356371,463,0,8,40,1,5146,2545.083333,3432,1
72005,2001/5/3 13:47,1,1,1,0,0.006465517,0.002155172,464,1,8,17,1,4835,2585.283333,3229,1
72006,2001/4/16 20:32,1,1,1,0,0.058441558,0.010822511,462,0,8,25,1,4812,2620.233333,3214,0
72009,2001/1/26 23:40,1,1,1,0,0.070021882,0.052516411,457,1,8,2,1,4395,2589.983333,2988,0
72011,2001/1/3 17:01,1,2,2,0.468995594,0.015300546,0.001092896,915,1,8,75,1,4211,2571.35,2850,0
72012,2000/12/6 20:22,1,1,1,0,0.092920354,0.048672566,452,0,8,0,1,4029,2588.933333,2726,1
72025,2000/4/27 16:32,1,1,1,0,0.046082949,0.030414747,1085,1,7,8,1,2039,1364.666667,1388,0
72026,2000/4/19 20:31,1,1,1,0,0.017857143,0.017857143,1064,0,7,7,1,2022,1370.083333,1379,0
72028,2000/4/3 22:30,1,1,1,0,0.013170273,0.010348071,1063,0,7,19,1,1956,1357.916667,1338,0
72030,2000/3/12 13:57,1,1,1,0,0.005300353,0.010600707,1132,1,7,45,1,1807,1301.666667,1235,0
72036,1999/11/1 0:18,1,1,1,0,0.019417476,0.063548102,1133,0,7,15,1,1222,1018,835,1
72037,1999/10/17 19:50,1,1,1,0,0.006944444,0.000868056,1152,0,7,10,1,1147,976.5,786,0
72039,1999/10/2 0:42,1,1,1,0,0.014109347,0.000881834,1134,0,7,1,1,1065,911.3333333,730,0
72041,1999/9/19 13:20,1,1,1,0,0.001114206,0.005013928,1795,0,7,1,1,1001,872,679,0
72050,1999/7/11 13:54,1,1,1,0,0.004977876,0.003318584,1808,0,7,21,1,555,511,338,0
72051,1999/6/20 21:26,1,1,1,0,0.016039823,0.125,1808,1,7,25,1,548,504,333,0
72054,1999/5/25 9:16,1,1,1,0,0.073800738,0.001054296,1897,1,7,8,1,99,99,65,0
72074,1998/10/20 13:21,1,1,2,0.970950594,0.003684938,0.003224321,1085.5,1,3,30,1,7686,4478.966667,4792,0
72075,1998/10/2 17:53,1,1,1,0,0.001845018,0.000615006,1626,1,3,0,1,7537,4358.133333,4706,0
72096,1996/11/24 0:58,1,1,1,0,0.099737533,0.107611549,381,1,2,138,1,86,86,60,0
72099,1999/10/19 0:38,1,1,1,0,0.003861004,0.000551572,1813,1,7,121,1,1150,979,789,0
72100,2001/6/12 14:54,1,1,1,0,0.043196544,0.045356371,463,0,8,57,1,5147,2546.083333,3433,0
72101,2007/3/1 13:51,1,1,1,0,0.054101222,0.029668412,573,1,11,1594,1,22653,5035.419055,14341,0
72102,2004/1/13 22:39,1,1,1,0,0.005338078,0.035587189,562,1,9,451,1,13013,4302.651732,8528,0
72103,2003/2/13 16:40,1,1,1,0,0.036971831,0.007042254,568,1,8,117,1,10110,4099.486111,6738,0
72104,2007/3/1 13:50,1,1,1,0,0.048973144,0.02685624,633,1,11,1298,1,22652,5034.419055,14340,0
72105,2004/1/13 22:39,1,1,1,0,0.035369775,0.038585209,622,1,9,155,1,13012,4301.651732,8527,0
72106,2007/3/1 13:50,1,1,1,0,0.04505814,0.024709302,688,1,11,831,1,22651,5033.419055,14339,0
72108,2008/9/24 12:53,1,1,1,0,0.036082474,0.00128866,776,1,11,1150,1,27013,4980.130003,17015,0
72109,2007/3/1 13:50,1,1,1,0,0.047368421,0.026315789,760,1,11,577,1,22650,5032.419055,14338,0
72110,2005/11/23 12:21,1,1,2,0.873981048,0.022222222,0.004761905,630,1,10,286,1,18804,5034.20964,11961,0
72112,2008/9/24 12:53,1,1,1,0,0.044345898,0.001108647,902,1,11,722,1,27012,4979.130003,17014,0
72113,2007/3/1 13:50,1,1,1,0,0.039817975,0.022753129,879,1,11,149,1,22649,5031.419055,14337,0
72114,2008/9/24 12:52,1,1,1,0,0.043572985,0.001089325,918,1,11,314,1,27011,4978.130003,17013,0
72138,2008/8/14 16:31,2,3,3,0.637412932,0.044107014,0.023138106,461,1,9,226,0.666666667,92,92,81,1
72152,2006/1/6 15:11,1,1,1,0,0.017374517,0.003861004,518,1,8,44,1,19140,4857.344852,12181,1
72153,2005/11/23 12:21,1,1,2,0.873981048,0.022222222,0.004761905,630,1,10,2,0.5,18802,5032.20964,11959,0
72167,2003/10/20 16:01,1,1,1,0,0.054580897,0.015594542,513,1,6,25,1,12522,4512.313997,8220,1
72174,2003/7/16 13:25,1,3,4,0.971886993,0.018068888,0.001976285,885.5,0,9,83,1,11460,4209.686111,7530,1
72192,2001/1/26 20:44,1,1,1,0,0.053211009,0.001834862,545,1,5,2,1,4394,2588.983333,2987,0
72195,2000/12/5 14:15,2,3,5,0.589261503,0.086042693,0.067651888,609,1,9,164,1,4016,2578.933333,3666,1
72219,1999/2/7 20:39,1,1,1,0,0.027739251,0.013869626,721,1,4,4,1,60,60,33,0
72229,1998/9/11 12:39,1,1,1,0,0.017777778,0.011111111,450,1,2,10,1,7454,4345.166667,4659,0
72248,2006/1/6 15:11,1,1,1,0,0.010507881,0.003502627,571,1,8,1213,1,19144,4861.344852,12185,0
72249,2003/10/20 16:02,1,1,1,0,0.049295775,0.014084507,568,1,6,404,1,12523,4513.313997,8221,0
72250,2006/1/6 15:11,1,1,1,0,0.013539652,0.003868472,517,1,8,834,1,19143,4860.344852,12184,0
72251,2006/5/23 13:09,1,1,2,0.650022422,0.017241379,0.002463054,609,1,10,1181,1,20270,4912.702181,12949,0
72252,2006/1/6 15:11,1,1,1,0,0.016759777,0.003724395,537,1,8,495,1,19142,4859.344852,12183,0
72253,2006/1/6 15:11,1,1,1,0,0.017374517,0.003861004,518,1,8,216,1,19141,4858.344852,12182,0
72255,2005/11/22 13:23,1,3,4,0.847847427,0.020306513,0.019157088,652.5,1,11,426,1,28660,4968.37837,15118,0
72266,2009/1/22 12:27,3,5,8,0.842986128,0.013606629,0.001918884,1433.125,0,18,134,0.25,2680,429.5568289,2330,0
72404,1997/10/25 1:35,1,1,1,0,0.011627907,0.011627907,172,0,4,43,1,142,136,77,0
72410,1996/12/26 12:49,1,1,1,0,0.012269939,0.012269939,163,0,3,32,1,369,369,236,0
72411,1996/11/24 0:46,1,1,1,0,0.012269939,0.012269939,163,1,3,16,1,85,85,59,0
72413,1996/10/10 23:25,1,1,1,0,0.01242236,0.01242236,161,0,1,93,1,2159,2159,1669,0
72416,1996/10/10 23:26,1,1,1,0,0.01242236,0.01242236,161,0,1,0,1,2160,2160,1670,0
72421,2009/1/22 12:27,1,1,1,0,0,0,673,0,1,0,1,2680,429.5568289,1239,0
72428,2007/8/24 21:06,1,1,1,0,0.5,0.5,4,0,15,3,1,24141,5177.610156,5332,1
72429,2007/8/20 21:11,1,1,1,0,0,0,1212,1,1,0,1,23941,5016.423014,15181,1
72432,2007/8/20 21:11,1,2,34,0,0,0,551.2647059,1,1,0,0.029411765,23975,5050.423014,15215,0
72516,1996/7/9 2:21,1,2,13,0,0,0,33.23076923,0,1,0,0.076923077,812,812,812,0
72518,1996/7/9 2:21,1,2,16,0,0,0,65.25,0,1,0,0.0625,812,812,812,1
72524,1996/7/26 16:39,1,1,2,1,0.01369863,0.006849315,146,1,1,7,1,1329,1329,1207,0
72525,1996/7/23 1:43,1,2,2,0.73206669,0.023489933,0.020134228,447,1,1,15,1,1316,1316,1195,1
72540,1996/8/4 17:03,1,1,1,0,0.023529412,0.005882353,170,1,1,9,1,1386,1386,1232,0
72543,1996/7/20 4:35,1,4,5,0.980825296,0.005985267,0.005524862,434.4,0,1,55,0.8,1264,1264,1169,1
72545,1996/7/9 2:21,1,2,3,0,0,0,204,0,1,0,0.333333333,812,812,812,0
72546,1996/10/2 16:43,1,1,1,0,0.011627907,0.005813953,172,1,1,72,1,2126,2126,1650,0
72547,1996/9/19 16:28,1,1,1,0,0.011695906,0.005847953,171,0,1,59,1,2101,2101,1640,0
72556,1996/7/9 2:21,1,2,18,0,0,0,42.05555556,0,1,0,0.055555556,848,848,848,1
72557,1996/7/9 2:21,1,1,16,0,0,0,34,0,1,0,0.0625,848,848,848,0
72586,1996/8/1 1:10,1,2,2,0.811278124,0.02278481,0.058227848,197.5,1,1,25,1,1385,1385,1231,0
72612,1998/6/16 3:18,2,2,2,0.993401264,0.791489362,1.034042553,117.5,1,3,44,1,5715,3718,5145,1
72613,1998/5/4 12:58,2,2,2,0,0.30078125,1.10546875,128,1,3,1,1,4302,1559.75,3746,1
72614,1998/5/4 11:44,2,2,2,0.18039692,1.526570048,0.246376812,103.5,1,2,12,1,4300,1557.75,3744,0
72617,1997/12/29 23:01,1,1,1,0,0.017647059,0.129411765,170,0,3,20,1,3876,1481.166667,753,0
72621,1996/11/2 23:56,1,1,5,0.997470693,0.013046815,0.007674597,260.6,0,1,487,0.8,2617,2617,1958,0
72626,2009/6/22 16:04,1,1,1,0,0.015789474,0.026315789,190,1,6,172,1,28774,4819.123271,18216,0
72647,2008/9/17 9:15,2,4,5,0.895456411,0.00992411,0.016929364,342.6,0,14,733,0.6,26991,5094.240067,22961,1
72657,2005/2/3 18:29,2,2,4,0.93933543,0.200622084,0.144634526,160.75,0,9,136,0.25,15740,4003.991203,13542,1
72659,2004/10/16 14:05,2,2,3,0.655961403,0.032377428,0.051803885,360.3333333,0,10,97,0.666666667,15197,4404.109022,13220,0
72667,2004/1/15 11:14,2,2,3,0.88380652,0.077348066,0.064917127,241.3333333,0,9,106,1,501,105.2616162,458,1
72692,2000/10/18 1:50,2,2,6,0.438111011,0.089398281,0.139255014,290.8333333,0,7,489,0.666666667,1049,253.9301587,1001,1
72703,1999/6/26 11:58,1,1,1,0,0.021126761,0.007042254,142,0,4,14,1,10104,4868.916667,6335,0
72710,1998/6/27 11:47,2,4,8,0.522775925,0.063015027,0.063015027,257.875,0,4,177,0.75,5823,3793.5,5239,0
72719,1997/4/17 22:53,1,1,3,0.774549755,0.034511785,0.011784512,396,0,3,131,0.666666667,147,145,112,0
72721,1997/1/25 19:45,1,1,1,0,0.014084507,0.014084507,142,1,3,0,1,470,470,297,0
72722,1997/1/25 16:01,1,1,1,0,0.035211268,0.014084507,142,0,3,2,1,467,467,295,1
72723,1997/1/23 13:14,2,3,3,0.865325657,0.079295154,0.046255507,151.3333333,0,4,13,1,465,465,399,0
72724,1997/1/16 3:04,1,1,1,0,0.007462687,0.029850746,134,0,3,69,1,71,71,54,0
72728,1996/7/9 2:21,1,1,2,0,0,0,106.5,0,1,0,0.5,848,848,848,0
72731,2005/2/3 18:30,1,1,2,0.969204095,0.325396825,0.214285714,63,0,8,268,1,15744,4007.991203,10076,0
72732,2010/4/28 12:54,2,8,11,0.791658755,0.013118215,0.016586248,602.9090909,0,17,696,0.636363636,31031,4909.703072,20910,0
72750,2003/12/13 19:34,2,6,10,0.753626625,0.021027668,0.050909091,632.5,1,13,125,0.4,10,10,10,1
72752,2003/11/13 9:57,2,5,8,0.421943885,0.148291925,0.033229814,805,1,11,0,0.125,485,96.50595238,442,1
72772,1998/6/30 15:09,1,2,2,1,0.011331445,0.011331445,176.5,0,4,17,1,5840,3810.5,3667,0
72791,2009/4/3 14:17,1,1,1,0,0.010655738,0.000819672,1220,1,12,3,1,28449,5033.115666,18008,0
72794,2009/3/22 18:39,1,1,1,0,0.012254902,0.006535948,1224,0,12,9,1,28318,4998.619945,17933,0
72795,2009/3/13 13:46,1,1,1,0,0.004108463,0.004108463,1217,0,12,2,1,28288,5062.61906,17921,0
72799,2008/12/16 20:39,1,3,3,0.987311143,0.008634647,0.001978773,1853,1,15,72,1,34519,3561.114627,17947,1
72803,2008/10/20 17:11,1,1,1,0,0.001672241,0.001672241,1196,1,12,33,1,907,596.802381,650,0
72806,2008/8/5 11:09,1,1,1,0,0.019425676,0.016891892,1184,0,12,4,1,26588,5014.543118,16724,1
72816,2007/9/25 18:11,1,1,1,0,0.009717314,0.008833922,1132,1,10,0,1,24478,5250.973354,15516,0
72819,2007/6/30 15:12,2,5,5,0.688718775,0.018741348,0.006921521,1878.2,1,15,15,0.2,23643,5194.901421,20216,1
72821,2007/6/17 20:47,1,1,1,0,0.009365245,0.010405827,961,0,10,18,1,23564,5267.776605,14951,0
72824,2007/5/2 19:34,1,1,1,0,0.007314525,0.002089864,957,0,10,0,1,23188,5171.69794,14690,0
72829,2006/10/22 16:34,1,1,1,0,0.002136752,0.009615385,936,0,9,19,1,21522,5011.36971,13590,0
